timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-01-22 08:01:10	teacher008	teacher	1	Hi <STUDENT>! Is it you?	Hi <STUDENT>! Is it you?		1.0	opening			
2021-01-22 08:01:51	student011	student	2	Hi! Is it me )	Hi! It is me )						
2021-01-22 08:02:01	student011	student	3	How are you <TEACHER>?	How are you <TEACHER>?		2.0	topic opening			
2021-01-22 08:02:05	teacher008	teacher	4	Good!	Good!	2.0					
2021-01-22 08:02:10	teacher008	teacher	5	I'm ok, thank you	I'm ok, thank you	3.0					
2021-01-22 08:02:13	teacher008	teacher	6	And you?	And you?						
2021-01-22 08:02:18	student011	student	7	How is lockdown?	How is the lockdown?		2a	topic development			
2021-01-22 08:02:35	student011	student	8	How long is it seem to be?	How long is it going to be?						
2021-01-22 08:02:44	student011	student	9	I'm ok, thank you!	I'm ok, thank you!	5.0					
2021-01-22 08:03:07	student011	student	10	Will try my yoga today after the lesson	Will try my yoga today after the lesson						
2021-01-22 08:03:36	teacher008	teacher	11	Well, the government just said that schools will probably go back by April, maybe a little earlier in the areas where infectin rates are lower	Well, the government just said that schools will probably go back by April, maybe a little earlier in the areas where infectin rates are lower	8.0					
2021-01-22 08:03:50	teacher008	teacher	12	It's not a sprint, it's a marathon!	It's not a sprint, it's a marathon!						
2021-01-22 08:04:06	teacher008	teacher	13	Lovely, are you at work? How's your lockdown going?	Lovely, are you at work? How's your lockdown going?	10.0					
2021-01-22 08:04:16	student011	student	14	Sure! It's true!	Sure! It's true!	12.0					
2021-01-22 08:04:27	student011	student	15	I'm at home now	I'm at home now						
2021-01-22 08:05:12	student011	student	16	I've decided to have the chat and the yoga (the?) at home and then I'm going to work	I've decided to have the chat and the yoga (the?) at home and then I'm going to work		2b	enquiry	grammatical resource		
2021-01-22 08:05:49	teacher008	teacher	17	Yes, the chat and the yoga, because you're talking about your classes that both know about	Yes, the chat and the yoga, because you're talking about your classes that both know about			scaffolding	grammatical resource		
2021-01-22 08:05:54	student011	student	18	I have to work with our rent agreement today and then I have a lesson with my French student	I have to work on our rent agreement today and then I have a lesson with my French student						
2021-01-22 08:06:19	student011	student	19	Yes, the chat and the yoga! - Wow! I did it )	Yes, the chat and the yoga! - Wow! I did it )	17.0					
2021-01-22 08:06:26	teacher008	teacher	20	I like yoga (in general). The yoga was difficult yesterday (the class I did yesterday)	I like yoga (in general). The yoga was difficult yesterday (the class I did yesterday)			scaffolding	grammatical resource		
2021-01-22 08:06:42	student011	student	21	I see. Thank you!	I see. Thank you!						
2021-01-22 08:07:08	teacher008	teacher	22	I see! I guess you look after all legal matters at school?	I see! I guess you look after all legal matters at school?	18.0	2c				
2021-01-22 08:08:35	student011	student	23	Yes! It seems like we don't need another lawyer )	Yes! It seems like we don't need another lawyer )						
2021-01-22 08:09:24	teacher008	teacher	24	I bet :)) are you going to renew your rent agreement? or are you switching to online work?	I bet :)) are you going to renew your rent agreement? or are you switching to online work?						
2021-01-22 08:10:26	student011	student	25	Just too renew. Actually it's not a new agreement it's a special document where we agree to prolongate the contract	Just to renew. Actually it's not a new agreement, it's a special document where we agree to extend the contract						
2021-01-22 08:10:46	student011	student	26	In Ukrainian it's 'dodatkova ugoda')	In Ukrainian it's 'dodatkova ugoda')			non-English	code switching,lexical resource		
2021-01-22 08:11:01	student011	student	27	Like additional agreement	Like an additional agreement						
2021-01-22 08:11:15	teacher008	teacher	28	Ok, to prolong the contract	Ok, to prolong the contract	25.0	2d	repair	lexical resource		
2021-01-22 08:11:35	student011	student	29	Ah, sorry. So we need to prolong the contract	Ah, sorry. So we need to prolong the contract						
2021-01-22 08:11:55	teacher008	teacher	30	Yes, it makes sense. Sorry, actually 'to extend the contract'	Yes, it makes sense. Sorry, actually 'to extend the contract'			repair	lexical resource		
2021-01-22 08:12:11	teacher008	teacher	31	to extend the contract until July, for example	to extend the contract until July, for example			scaffolding	lexical resource		
2021-01-22 08:12:22	student011	student	32	Aha! So extend the contract	Aha! So extend the contract	30.0					
2021-01-22 08:12:56	student011	student	33	Ok! So we need to extend the contract until August 2021	Ok! So we need to extend the contract until August 2021	31.0					
2021-01-22 08:13:04	teacher008	teacher	34	Yes, that's right! The noun is 'extension'	Yes, that's right! The noun is 'extension'			scaffolding	lexical resource		
2021-01-22 08:13:34	student011	student	35	extension of the contract?	an extension of the contract?			enquiry	lexical resource		
2021-01-22 08:13:39	student011	student	36	Actually	Actually		2e	enquiry	lexical resource,meaning		
2021-01-22 08:13:51	teacher008	teacher	37	yes, an extension of the contract	yes, an extension of the contract	35.0					
2021-01-22 08:14:17	student011	student	38	If there is a difference between an agreement and a contract? What do you think?	Is there a difference between an agreement and a contract? What do you think?	36.0		enquiry	lexical resource,meaning		
2021-01-22 08:15:38	teacher008	teacher	39	Hmm, there's a difference in how they're used. For example, an employee has a contract with an employer, with all the information about salary, rights and duties etc.	Hmm, there's a difference in how they're used. For example, an employee has a contract with an employer, with all the information about salary, rights and duties etc.			scaffolding	lexical resource,meaning		
2021-01-22 08:15:52	student011	student	40	I see	I see						
2021-01-22 08:16:40	teacher008	teacher	41	But it's an agreement when you're renting, you're right. A rental agreement	But it's an agreement when you're renting, you're right. A rental agreement			scaffolding	lexical resource,meaning		
2021-01-22 08:17:01	student011	student	42	it's interesting	it's interesting						
2021-01-22 08:17:13	teacher008	teacher	43	And the same when you have a mortgage, a mortgage agreement	And the same when you have a mortgage, a mortgage agreement			scaffolding	lexical resource,meaning		
2021-01-22 08:17:41	teacher008	teacher	44	If two countries agree to cooperate in some way, it's a deal	If two countries agree to cooperate in some way, it's a deal			scaffolding	lexical resource,meaning		
2021-01-22 08:17:48	teacher008	teacher	45	like the Brexit deal	like the Brexit deal			scaffolding	lexical resource,meaning		
2021-01-22 08:17:57	student011	student	46	Because we have 'dogovor' and 'contract'and actually it's the same	Because we have 'dogovor' and 'contract' and actually it's the same	42.0		non-English	code switching,lexical resource		
2021-01-22 08:17:58	teacher008	teacher	47	a trade deal, for example	a trade deal, for example	45.0		scaffolding	lexical resource		
2021-01-22 08:18:26	teacher008	teacher	48	Yes, dogovor is Russian / Ukrainian and contract is borrowed, but they mean the same, don't they?	Yes, dogovor is Russian / Ukrainian and contract is borrowed, but they mean the same, don't they?	46.0		non-English	code switching,lexical resource		
2021-01-22 08:20:03	student011	student	49	yes. I mean that it doesn't matter how to call the document. It doesn't change the the essence	yes. I mean that it doesn't matter what to call the document. It doesn't change the essence						
2021-01-22 08:20:29	teacher008	teacher	50	Yes, exactly	Yes, exactly						
2021-01-22 08:21:07	teacher008	teacher	51	Have you had a chance to practise third and mixed conditionals?	Have you had a chance to practise third and mixed conditionals?		3.0	topic opening,revision	grammatical resource		
2021-01-22 08:21:23	teacher008	teacher	52	Have you got any questions?	Have you got any questions?						
2021-01-22 08:21:39	student011	student	53	Oh, sorry but I didn't	Oh, sorry but I didn't	51.0					
2021-01-22 08:21:58	teacher008	teacher	54	No worries! Let's have a look together, one moment	No worries! Let's have a look together, one moment		3a	exercise,exercise,revision	grammatical resource		
2021-01-22 08:22:36	student011	student	55	Ok!	Ok!						
2021-01-22 08:23:19	teacher008	teacher	56	Here's a football example!	Here's a football example!						
2021-01-22 08:23:30	teacher008	teacher	57	If he _____ the penalty, we would have won Saturday's game. (the verb is 'score')	If he _____ the penalty, we would have won Saturday's game. (the verb is 'score')						
2021-01-22 08:24:19	student011	student	58	щл	ok						
2021-01-22 08:24:21	student011	student	59	ok	ok			repair	writing		
2021-01-22 08:25:01	student011	student	60	If he had scored the penalty, we would have won Saturday's game.	If he had scored the penalty, we would have won Saturday's game.						
2021-01-22 08:25:07	teacher008	teacher	61	Yes, well done!	Yes, well done!						
2021-01-22 08:25:14	teacher008	teacher	62	I _____ a cake this morning if I'd known you were coming. (buy)	I _____ a cake this morning if I'd known you were coming. (buy)		3b				
2021-01-22 08:26:18	student011	student	63	I would have bought a cake this morning if I'd known you were coming.	I would have bought a cake this morning if I'd known you were coming.						
2021-01-22 08:26:32	teacher008	teacher	64	Correct! :)	Correct! :)						
2021-01-22 08:26:48	teacher008	teacher	65	If I _____ so much cheese last night, I wouldn't feel terrible now. (eat)	If I _____ so much cheese last night, I wouldn't feel terrible now. (eat)		3c				
2021-01-22 08:28:03	student011	student	66	It is mixed, isn't it?	It is mixed, isn't it?						
2021-01-22 08:28:13	teacher008	teacher	67	Yes, exactly!	Yes, exactly!						
2021-01-22 08:28:15	student011	student	68	ok	ok						
2021-01-22 08:28:31	student011	student	69	If I wou	If I wou						
2021-01-22 08:28:39	student011	student	70	sorry	sorry						
2021-01-22 08:29:01	student011	student	71	If I hadn't eaten so much cheese last night, I wouldn't feel terrible now.	If I hadn't eaten so much cheese last night, I wouldn't feel terrible now.			repair			
2021-01-22 08:29:10	teacher008	teacher	72	Yes, very well done :)	Yes, very well done :)						
2021-01-22 08:29:23	teacher008	teacher	73	We _____ late if you hadn't taken such a long time getting ready.	We _____ late if you hadn't taken such a long time getting ready.		3d				
2021-01-22 08:29:27	teacher008	teacher	74	another mixed one	another mixed one						
2021-01-22 08:29:34	student011	student	75	When I know what I have to do it's ok	When I know what I have to do, it's ok	72.0					
2021-01-22 08:29:37	teacher008	teacher	76	sorry, the verb is 'be'	sorry, the verb is 'be'	74.0					
2021-01-22 08:29:47	student011	student	77	But when I start to speak... )	But when I start to speak... )	75.0					
2021-01-22 08:30:07	student011	student	78	ok, next one )	ok, next one )	73.0					
2021-01-22 08:30:12	teacher008	teacher	79	We'll practise it some more in a minute, in a freer manner	We'll practise it some more in a minute, in a freer manner	77.0					
2021-01-22 08:31:02	student011	student	80	We wouldn't be late if you hadn't taken such a long time getting ready.	We wouldn't be late if you hadn't taken such a long time getting ready.	78.0					
2021-01-22 08:31:20	teacher008	teacher	81	Yes, absolutely!	Yes, absolutely!						
2021-01-22 08:31:46	teacher008	teacher	82	And one last piece of the puzzle with modals + V3	And one last piece of the puzzle with modals + V3		4.0	presentation	grammatical resource		
