timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-03-25 17:34:10	teacher001	teacher	1	OK <STUDENT> can we both try and leave the site and then log back in to start a new session?	OK <STUDENT> can we both try and leave the site and then log back in to start a new session?		1.0	opening			
2020-03-25 17:38:43	teacher001	teacher	2	Um ....OK well ...let's just carry on I guess!	Um ....OK well ...let's just carry on I guess!						
2020-03-25 17:40:20	student007	student	3	ok	ok						
2020-03-25 17:40:32	teacher001	teacher	4	OK great...hold on	OK great...hold on						
2020-03-25 17:40:49	teacher001	teacher	5	How about we leave the pie charts for now and go back to them tomorrow?	How about we leave the pie charts for now and go back to them tomorrow?		2.0	topic opening			
2020-03-25 17:41:14	student007	student	6	yes, i think it great	yes, I think it's great						
2020-03-25 17:42:14	student007	student	7	I have one day to memorise them.	I have one day to memorise them.						
2020-03-25 17:42:14	teacher001	teacher	8	OK fine - so I was thinking I'd give you some Speaking Part 3 questions and ask you to say a few things about each one as you would int he speaking OK?	OK fine - so I was thinking I'd give you some Speaking Part 3 questions and ask you to say a few things about each one as you would int he speaking OK?		3.0	exercise	speaking		
2020-03-25 17:42:27	student007	student	9	ok	ok						
2020-03-25 17:42:59	student007	student	10	the part 3 is the most difficult one I suppose.	part 3 is the most difficult one I suppose.						
2020-03-25 17:43:12	teacher001	teacher	11	OK so ...the topic here is 'MEdia and News'....the first question is: 'Do you believe everything you read in the newspapers.'	OK so ...the topic here is 'MEdia and News'....the first question is: 'Do you believe everything you read in the newspapers.'						
2020-03-25 17:44:30	student007	student	12	No, I do not believe that, because sometime they writ fake news.	No, I do not believe that, because sometimes they write fake news.						
2020-03-25 17:45:24	teacher001	teacher	13	OK ...thanks ...maybe one more sentence to develop that?	OK ...thanks ...maybe one more sentence to develop that?			eliciting	task achievement		
2020-03-25 17:45:34	student007	student	14	and different newspapers have different positions	and different newspapers have different positions						
2020-03-25 17:46:39	teacher001	teacher	15	OK thanks <STUDENT> - finished?	OK thanks <STUDENT> - finished?						
2020-03-25 17:48:40	student007	student	16	for starts, if one of newspaper just want to attract readers, they also write overstates or fake information which can build a large reader group as quick as possible.	for starters, if one of newspapers just wants to attract readers, they overstate things or write fake information which can build a large reader group as quickly as possible.						
2020-03-25 17:49:39	teacher001	teacher	17	OK thanks a lot  -we'l l come back to your answers in a while...for now,  Next question: How do you most people get their news in your country?	OK thanks a lot  -we'l l come back to your answers in a while...for now,  Next question: How do you most people get their news in your country?		3a	exercise	speaking		
2020-03-25 17:50:48	teacher001	teacher	18	Don't use devices for any help with words by the way <STUDENT> OK?! (I;m not saying you've done that!)	Don't use devices for any help with words by the way <STUDENT> OK?! (I;m not saying you've done that!)		3b	admin			
2020-03-25 17:50:59	student007	student	19	most early people like to get news from newspapers, but young people willing to get news on social medial.	most older people like to get news from newspapers, but young people are willing to get news on social medial.	17.0					
2020-03-25 17:51:03	student007	student	20	ok	ok	18.0					
2020-03-25 17:51:15	teacher001	teacher	21	I just need to know what's in your head now!	I just need to know what's in your head now!						
2020-03-25 17:51:54	teacher001	teacher	22	OK thanks for that...next question: Shoud children be allowed to watch a lot of TV?	OK thanks for that...next question: Shoud children be allowed to watch a lot of TV?		3c	exercise	speaking		
2020-03-25 17:52:05	teacher001	teacher	23	Sorry: 'should'	Sorry: 'should'			repair	writing		
2020-03-25 17:52:08	student007	student	24	sometime I am difficult on spelling.	sometimes spelling is difficult for me	21.0					
2020-03-25 17:52:34	teacher001	teacher	25	That's ok don't worry - me too when i try to type fast!	That's ok don't worry - me too when i try to type fast!						
2020-03-25 17:52:38	student007	student	26	and structure of sentcent.	and the structure of sentences						
2020-03-25 17:53:04	student007	student	27	ok,,I will do my best every time by myself.	ok, I will do my best every time by myself.						
2020-03-25 17:53:22	teacher001	teacher	28	yes that's fine just do your best!	yes that's fine just do your best!						
2020-03-25 17:53:44	student007	student	30	ok~	ok~						
