timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-15 10:00:39	teacher001	teacher	1	Hi there <STUDENT>...	Hi there <STUDENT>...		1.0	opening			
2020-04-15 10:00:42	student007	student	2	Good afternoon <TEACHER>.	Good afternoon <TEACHER>.						
2020-04-15 10:01:04	teacher001	teacher	5	OK? Did you a whole IELTS test today?	OK? Did you a whole IELTS test today?		2.0	topic opening			
2020-04-15 10:01:57	student007	student	6	I just do Listening , Reading and Writing Task 1.	I've just done Listening, Reading and Writing Task 1.						
2020-04-15 10:02:00	student007	student	7	did	did			repair	grammatical resource		
2020-04-15 10:02:32	teacher001	teacher	8	OK well that's a lot....how did it go?	OK well that's a lot....how did it go?		2a	topic development			
2020-04-15 10:03:35	student007	student	9	I got 6.5 both on listening and reading.	I got 6.5 on both listening and reading.						
2020-04-15 10:03:52	teacher001	teacher	10	OK well done! That's your target	OK well done! That's your target						
2020-04-15 10:04:13	teacher001	teacher	11	Did you check the answers you got wrong and understand why?	Did you check the answers you got wrong and understand why?		2b	topic development			
2020-04-15 10:04:18	student007	student	12	I think it is my best score I done before.	I think it is the best score I've ever got.	10.0					
2020-04-15 10:05:37	teacher001	teacher	13	OK great! (try that sentence again <STUDENT> - think about the grammar...)	OK great! (try that sentence again <STUDENT> - think about the grammar...)		2c	eliciting,repair	grammatical resource		
2020-04-15 10:06:19	student007	student	14	yes.. I think on listening I always lack of spelling and I can't catch the answers when it was so fast.	yes.. I think on listening I always have a problem with spelling and I can't catch the answers when it is so fast.	11.0					
2020-04-15 10:06:39	student007	student	15	I think it was my best score I done before.	I think it is the best score I've ever got.	13.0					
2020-04-15 10:07:38	teacher001	teacher	16	Yes I understand about the spelling....and the speed (just keep listening as much as you can to a variety of stuff to get better with that)	Yes I understand about the spelling....and the speed (just keep listening as much as you can to a variety of stuff to get better with that)	14.0		scaffolding	listening		
2020-04-15 10:07:49	student007	student	17	for reading, I think I still need to practise skills what you were teaching me.	for reading, I think I still need to practise the skills that you were teaching me.		2d	topic development			
2020-04-15 10:08:13	teacher001	teacher	18	OK...you mean e.g. for paragraph headings and true/false questions etc	OK...you mean e.g. for paragraph headings and true/false questions etc						
2020-04-15 10:09:34	student007	student	19	I try to listen BBC learning English every day and I write which I was listened as much as possible. I hope it can help me.	I try to listen to BBC learning English every day and I write down what I heard as much as possible. I hope it can help me.	16.0					
2020-04-15 10:10:44	teacher001	teacher	20	Yes that's good - it will help you (but it takes time!) ....	Yes that's good - it will help you (but it takes time!) ....						
2020-04-15 10:11:08	student007	student	21	yes!! the principles of English essay, they are best skills which I learned.	yes!! the principles of an English essay, they are the best skills which I have learned.	18.0					
2020-04-15 10:11:39	teacher001	teacher	22	OK good...<STUDENT> look at this :   Yesterday I ran 5k in 16:40. Today I ran 5k in 16:20 and now i can say: My time was _________ than yesterday.'?	OK good...<STUDENT> look at this :   Yesterday I ran 5k in 16:40. Today I ran 5k in 16:20 and now i can say: My time was _________ than yesterday.'?		3.0	eliciting	grammatical resource		
2020-04-15 10:11:56	teacher001	teacher	23	What's the missing word?	What's the missing word?						
2020-04-15 10:12:47	student007	student	24	early	early						
2020-04-15 10:13:20	teacher001	teacher	25	So Usain Bolt is a _____ runner?	So Usain Bolt is a _____ runner?		3a	eliciting	lexical resource		
2020-04-15 10:13:40	teacher001	teacher	26	possible word in the gap here?	possible word in the gap here?						
2020-04-15 10:13:42	student007	student	27	fastes	fastest						
2020-04-15 10:13:56	student007	student	28	fastest	fastest			repair	writing		
2020-04-15 10:14:13	teacher001	teacher	29	OK he's a fast runner. = correct   'HE is _____ than me.'	OK he's a fast runner. = correct   'HE is _____ than me.'			eliciting	grammatical resource		
2020-04-15 10:14:22	teacher001	teacher	30	answer?	answer?						
2020-04-15 10:14:44	student007	student	31	he is faster than me	he is faster than me						
