timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-11-23 13:29:54	teacher008	teacher	1	Hi <STUDENT>!	Hi <STUDENT>!		1.0	opening			
2020-11-23 13:30:11	student015	student	2	Hello, <TEACHER>	Hello, <TEACHER>						
2020-11-23 13:30:37	teacher008	teacher	3	How are you today? Did you have a good weekend?	How are you today? Did you have a good weekend?		2.0	topic opening			
2020-11-23 13:31:01	student015	student	4	Yes. This weekend I had a good rest.	Yes. This weekend I had a good rest.						
2020-11-23 13:31:29	teacher008	teacher	5	Wonderful! How do you like to spend your weekends?	Wonderful! How do you like to spend your weekends?		2a	topic development			
2020-11-23 13:33:13	student015	student	6	Well, I often watch some movie and footboll games.	Well, I often watch some movies and football games.						
2020-11-23 13:33:49	teacher008	teacher	7	Sounds nice! I also like to watch a movie and read a book at the weekend	Sounds nice! I also like to watch a movie and read a book at the weekend						
2020-11-23 13:34:00	student015	student	8	And now because I need to prepare my exam, so I always spend some time to learn.	And now I need to prepare for my exam, so I always spend some time learning.						
2020-11-23 13:34:33	teacher008	teacher	9	Do you mean B2? or are you planning to take other exams as well?	Do you mean B2? or are you planning to take other exams as well?						
2020-11-23 13:34:43	teacher008	teacher	10	prepare __ my exam (what goes in the gap?)	prepare __ my exam (what goes in the gap?)	8.0	2b	eliciting,repair	lexical resource		
2020-11-23 13:35:13	student015	student	11	prepare for my PHD exam	prepare for my PhD exam						
2020-11-23 13:36:00	teacher008	teacher	12	Oh I see! When is your exam?	Oh I see! When is your exam?						
2020-11-23 13:36:07	teacher008	teacher	13	Yes, that's right, prepare FOR	Yes, that's right, prepare FOR	11.0					
2020-11-23 13:36:54	student015	student	14	It's no clear time, but I think maybe at April 2021.	There is no clear time, but I think maybe in April 2021.	12.0					
2020-11-23 13:37:43	teacher008	teacher	15	I see! You've still got plenty of time, yes	I see! You've still got plenty of time, yes						
2020-11-23 13:38:02	teacher008	teacher	16	___ ___ no clear time	___ ___ no clear time	14.0	2c	eliciting,repair	grammatical resource		
2020-11-23 13:38:09	teacher008	teacher	17	a useful structure here would be 'there is'	a useful structure here would be 'there is'			scaffolding	grammatical resource		
2020-11-23 13:38:12	student015	student	18	There is	There is	16.0					
2020-11-23 13:38:15	student015	student	19	Yes.	Yes.	17.0					
2020-11-23 13:38:38	student015	student	20	It;s not clear; or there is no clear time	It's not clear; or there is no clear time						
2020-11-23 13:38:52	teacher008	teacher	21	Absolutely, yes! very good options	Absolutely, yes! very good options						
2020-11-23 13:39:23	teacher008	teacher	22	I like to be outdoors at the weekend, and I especially like to garden now that we can't go out because of the lockdown	I like to be outdoors at the weekend, and I especially like to garden now that we can't go out because of the lockdown		2d	topic development			
2020-11-23 13:39:47	student015	student	23	Sorry for that.	Sorry about that.						
