timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-10-22T12:27:52+00:00+00:00+00:00	teacher008	teacher	1	Hello <STUDENT>!	Hello <STUDENT>!		1.0	opening			
2020-10-22T12:28:00+00:00+00:00+00:00	student015	student	2	Hi, <TEACHER>	Hi, <TEACHER>						
2020-10-22T12:28:12+00:00+00:00+00:00	student015	student	3	Nice to meet you again	Nice to speak to you again						
2020-10-22T12:28:26+00:00+00:00+00:00	teacher008	teacher	4	Nice to talk to you again :)	Nice to talk to you again :)			repair	lexical resource		
2020-10-22T12:28:29+00:00+00:00+00:00	teacher008	teacher	5	How are you?	How are you?		2.0	topic opening			
2020-10-22T12:28:37+00:00+00:00+00:00	student015	student	6	It’s good	I'm good						
2020-10-22T12:29:09+00:00+00:00+00:00	student015	student	7	I have done the precise you sent to me	I have done the exercise you sent me		2a	topic development,homework			
2020-10-22T12:29:13+00:00+00:00+00:00	teacher008	teacher	8	What's the weather like in Beijing now?	What's the weather like in Beijing now?		2b	topic development			
2020-10-22T12:29:28+00:00+00:00+00:00	teacher008	teacher	9	Oh, good, we'll have a look at it in a moment, thank you	Oh, good, we'll have a look at it in a moment, thank you	7.0					
2020-10-22T12:29:36+00:00+00:00+00:00	student015	student	10	It's dark, and windy now.	It's dark and windy now.	8.0					
2020-10-22T12:30:05+00:00+00:00+00:00	teacher008	teacher	11	Oh yes, sure, it's nighttime already!	Oh yes, sure, it's nighttime already!						
2020-10-22T12:30:12+00:00+00:00+00:00	student015	student	12	I think I have something want to ask you	I think I have something I want to ask you		3.0	topic opening			
2020-10-22T12:30:18+00:00+00:00+00:00	teacher008	teacher	13	Yes please!	Yes please!						
2020-10-22T12:31:00+00:00+00:00+00:00	student015	student	14	About the Toefl exam	About the TOEFL exam			enquiry	exam prep		
2020-10-22T12:31:09+00:00+00:00+00:00	teacher008	teacher	15	Ok, yes	Ok, yes						
2020-10-22T12:31:54+00:00+00:00+00:00	student015	student	16	If do a Toefl exam is the best choice to learn English after graduate	Is doing a TOEFL exam the best choice to learn English after graduation?			enquiry	exam prep		
2020-10-22T12:32:59+00:00+00:00+00:00	teacher008	teacher	17	Good question! Preparing for an exam is definitely a good way to learn English. It would really push and motivate you.	Good question! Preparing for an exam is definitely a good way to learn English. It would really push and motivate you.			scaffolding	exam prep,meta knowledge		
2020-10-22T12:33:22+00:00+00:00+00:00	teacher008	teacher	18	Do you need TOEFL for a particular purpose? There are a few English exams to choose from	Do you need TOEFL for a particular purpose? There are a few English exams to choose from		3a	topic development			
