timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-01-15 13:11:13	student009	student	1	hi	hi		1.0	opening			
2021-01-15 13:11:15	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2021-01-15 13:11:24	teacher008	teacher	3	Good to have you here - it's been a while!	Good to have you here - it's been a while!						
2021-01-15 13:11:28	teacher008	teacher	4	How are you?	How are you?		2.0	topic opening			
2021-01-15 13:11:45	student009	student	5	i am fine	I am fine						
2021-01-15 13:11:50	student009	student	6	and you?	and you?		2a	topic development			
2021-01-15 13:13:21	teacher008	teacher	7	Good, thank you. We're under another lockdown in the UK because the corona situation has got pretty bad. They even closed schools this time, so my son is at home and we're doing homelearning with him	Good, thank you. We're under another lockdown in the UK because the corona situation has got pretty bad. They even closed schools this time, so my son is at home and we're doing homelearning with him						
2021-01-15 13:13:39	teacher008	teacher	8	We had a nice quiet Christmas but it was a shame not to be able to see friends and family!	We had a nice quiet Christmas but it was a shame not to be able to see friends and family!						
2021-01-15 13:13:59	teacher008	teacher	9	What about you? How was your holiday? And how is online schooling?	What about you? How was your holiday? And how is online schooling?		2b	topic development			
2021-01-15 13:14:34	student009	student	10	online is nice	online is nice						
2021-01-15 13:14:39	student009	student	12	i love it	I love it						
2021-01-15 13:14:56	teacher008	teacher	13	Yes, I remember that you prefer it, so I thought you must be pleased	Yes, I remember that you prefer it, so I thought you must be pleased						
2021-01-15 13:15:03	student009	student	14	holiday was cool, but a bit boring sometimes	The holiday was cool, but a bit boring sometimes						
2021-01-15 13:16:09	teacher008	teacher	15	What did you do on holiday	What did you do on holiday						
2021-01-15 13:16:11	teacher008	teacher	16	?	?						
2021-01-15 13:16:58	student009	student	17	I visited my grandma and my friends	I visited my grandma and my friends						
2021-01-15 13:17:11	student009	student	18	also i went shopping	also I went shopping						
2021-01-15 13:17:52	teacher008	teacher	19	Sounds nice	Sounds nice						
2021-01-15 13:18:42	teacher008	teacher	20	Ok, sadly, I have weird times I can offer you for the next week. Could you have a look and say if any of them are good for you?	Ok, sadly, I have weird times I can offer you for the next week. Could you have a look and say if any of them are good for you?		3.0	topic opening			
2021-01-15 13:19:06	teacher008	teacher	21	I've got 10 am on Tuesday and 5.30 pm on Wednesday	I've got 10 am on Tuesday and 5.30 pm on Wednesday						
2021-01-15 13:19:10	teacher008	teacher	22	What do you think?	What do you think?						
2021-01-15 13:21:11	student009	student	23	at 10 am i have my school and at 5.30pm it is my ih lesson	at 10 am I have my school and at 5.30 pm it is my <LANGUAGE SCHOOL> lesson						
2021-01-15 13:21:48	teacher008	teacher	26	Oh no, I'm sorry, we'll have to cancel classes next week again! But I'll email you about the week after, ok?	Oh no, I'm sorry, we'll have to cancel classes next week again! But I'll email you about the week after, ok?						
