timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-11-05T13:29:48+00:00+00:00+00:00	teacher008	teacher	1	Hi <STUDENT>!	Hi <STUDENT>!		1.0	opening			
2020-11-05T13:30:24+00:00+00:00+00:00	student015	student	2	Hello	Hello						
2020-11-05T13:30:34+00:00+00:00+00:00	student015	student	3	Nice to meet you again.	Nice to talk to you again.						
2020-11-05T13:30:55+00:00+00:00+00:00	teacher008	teacher	4	Nice to have you here :)	Nice to have you here :)						
2020-11-05T13:30:58+00:00+00:00+00:00	teacher008	teacher	5	How are you?	How are you?		2.0	topic opening			
2020-11-05T13:31:20+00:00+00:00+00:00	teacher008	teacher	6	I would say, because we're in a chat, 'nice to talk to you again' would sound better	I would say, because we're in a chat, 'nice to talk to you again' would sound better	3.0	2a	repair,scaffolding	lexical resource		
2020-11-05T13:31:35+00:00+00:00+00:00	student015	student	7	I'm OK.	I'm OK.	5.0					
2020-11-05T13:31:43+00:00+00:00+00:00	student015	student	8	Haha, yes	Haha, yes	6.0					
2020-11-05T13:31:57+00:00+00:00+00:00	teacher008	teacher	9	Any news on your application?	Any news on your application?		2b	topic development			
2020-11-05T13:32:40+00:00+00:00+00:00	student015	student	10	A little bit difficult. A lot of stuffs need to do	A little bit difficult. A lot of stuff needs to be done						
2020-11-05T13:33:20+00:00+00:00+00:00	teacher008	teacher	11	When do you hope to move to Shanghai?	When do you hope to move to Shanghai?						
2020-11-05T13:33:57+00:00+00:00+00:00	student015	student	12	Actually recently I'm preparing a presentation for the resreach assistant position.	Actually recently I've been preparing a presentation for a research assistant position.						
2020-11-05T13:34:20+00:00+00:00+00:00	teacher008	teacher	13	Oh, good luck!	Oh, good luck!						
2020-11-05T13:34:26+00:00+00:00+00:00	student015	student	14	So maybe latter.	So maybe later.						
2020-11-05T13:35:04+00:00+00:00+00:00	teacher008	teacher	15	Have you had a chance to start reading a book in English?	Have you had a chance to start reading a book in English?		3.0	topic opening	reading		
2020-11-05T13:35:38+00:00+00:00+00:00	student015	student	16	Yes. I'm reading Harry Pottre	Yes. I'm reading Harry Potter						
2020-11-05T13:35:45+00:00+00:00+00:00	student015	student	17	Potter	Potter			repair	writing		
2020-11-05T13:35:53+00:00+00:00+00:00	teacher008	teacher	18	Oh really? Cool! The first book? How is it going?	Oh really? Cool! The first book? How is it going?						
2020-11-05T13:36:42+00:00+00:00+00:00	student015	student	19	I think it's really good for me, because it's not hard for me.	I think it's really good for me, because it's not hard for me.						
2020-11-05T13:37:13+00:00+00:00+00:00	teacher008	teacher	20	Exactly! That's one of the reasons I thought it would be a good book for you	Exactly! That's one of the reasons I thought it would be a good book for you						
2020-11-05T13:37:29+00:00+00:00+00:00	teacher008	teacher	21	Have you learned any new words or expressions?	Have you learned any new words or expressions?						
2020-11-05T13:38:02+00:00+00:00+00:00	student015	student	22	Yes.	Yes.						
2020-11-05T13:38:37+00:00+00:00+00:00	teacher008	teacher	23	Great, I hope you're enjoying reading it	Great, I hope you're enjoying reading it						
