timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-01-15 16:00:49	teacher001	teacher	1	Hi <STUDENT>?	Hi <STUDENT>?		1.0	opening			
2020-01-15 16:00:57	student004	student	2	Hi	Hi						
2020-01-15 16:01:04	student004	student	3	How are you?	How are you?						
2020-01-15 16:01:17	teacher001	teacher	4	I'm good thanks - all OK with you?	I'm good thanks - all OK with you?						
2020-01-15 16:01:36	student004	student	5	Yes, I'm very well too	Yes, I'm very well too						
2020-01-15 16:01:46	teacher001	teacher	6	How was your Christmas?	How was your Christmas?		2.0	topic opening			
2020-01-15 16:02:16	student004	student	7	Uff, it seems very far away now... haha	Uff, it seems very far away now... haha						
2020-01-15 16:02:36	teacher001	teacher	8	really? Are you back to being busy then?	really? Are you back to being busy then?		2a				
2020-01-15 16:02:37	student004	student	9	But I had a good time	But I had a good time	7.0					
2020-01-15 16:03:12	student004	student	10	How about you? Did you enjoy the break? (or your break)	How about you? Did you enjoy the break? (or your break)		2b				
2020-01-15 16:03:40	teacher001	teacher	11	Yes I did thanks - I spent a couple of weeks in the LAke District - do you know it?	Yes I did thanks - I spent a couple of weeks in the LAke District - do you know it?						
2020-01-15 16:05:05	student004	student	12	This week I have started a full time course, very intense. In addition I take some private lessons and I also teach a few hours at home. So at the moment I'm very busy... Hopefully I'll get used to it soon	This week I have started a full time course, very intense. In addition I'm taking some private lessons and I'm also teaching a few hours at home. So at the moment I'm very busy... Hopefully I'll get used to it soon	8.0					
2020-01-15 16:05:46	teacher001	teacher	13	Oh right - can I ask what kind of course it is?	Oh right - can I ask what kind of course it is?						
2020-01-15 16:05:52	student004	student	14	Ohh the Lake District! It's so beautiful, I went camping almost 10 years ago	Ohh the Lake District! It's so beautiful, I went camping there almost 10 years ago	11.0					
2020-01-15 16:06:49	teacher001	teacher	15	Yes it's nice isn't it - a good time to go - well I like it in winter anyway - not quite so busy and if the weather's not really bad it;s fine	Yes it's nice isn't it - a good time to go - well I like it in winter anyway - not quite so busy and if the weather's not really bad it;s fine						
2020-01-15 16:07:32	teacher001	teacher	16	but I can't camp because I live on a boat so it's kind of semi-camping all the time so for holidays I need something more!	but I can't camp because I live on a boat so it's kind of semi-camping all the time so for holidays I need something more!						
2020-01-15 16:07:43	student004	student	17	Sure. It's a teacher training course. It's a qualification you need in Spain to teach adults if you want to work for the Spanish Job Center	Sure. It's a teacher training course. It's a qualification you need in Spain to teach adults if you want to work for a Spanish job center	13.0					
2020-01-15 16:09:01	teacher001	teacher	18	OK I see - yes  I remember  you mentioned  that line of work before	OK I see - yes  I remember  you mentioned  that line of work before						
2020-01-15 16:09:34	teacher001	teacher	19	is it challenging working with 'jobseekers' as we have to call them in England	is it challenging working with 'jobseekers' as we have to call them in England		2c	topic development			
