timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-11-26 13:30:59	teacher008	teacher	1	Hi <STUDENT>!	Hi <STUDENT>!		1.0	opening			
2020-11-26 13:31:33	student015	student	2	Hello, <TEACHER>.	Hello, <TEACHER>.						
2020-11-26 13:31:44	teacher008	teacher	3	How are you?	How are you?		2.0	topic opening			
2020-11-26 13:32:03	student015	student	4	I am fine.	I am fine.						
2020-11-26 13:32:19	teacher008	teacher	5	Good to hear. Are you having a busy week?	Good to hear. Are you having a busy week?		2a	topic development			
2020-11-26 13:33:12	student015	student	6	No, the week was good. I had time to learn something about my PHD exam.	No, the week is good. I had time to learn something about my PHD exam.						
2020-11-26 13:33:58	teacher008	teacher	7	That's good!	That's good!						
2020-11-26 13:34:49	teacher008	teacher	8	The UK is preparing for the festive season even though we are in a lockdown. Everyone's talking about Christmas! But I guess the festive season for you is not until February, is it?	The UK is preparing for the festive season even though we are in a lockdown. Everyone's talking about Christmas! But I guess the festive season for you is not until February, is it?		2b	topic development			
2020-11-26 13:35:33	student015	student	9	What's mean of festive season	What does 'a festive season' mean?		2c	enquiry	lexical resource		
2020-11-26 13:36:07	teacher008	teacher	10	festive = connected to celebration, in this case the celebration of Christmas and New Year	festive = connected to celebration, in this case the celebration of Christmas and New Year			scaffolding	lexical resource,meaning		
2020-11-26 13:36:39	teacher008	teacher	11	a festive season (end of December in the UK), festive decorations, festive food, festive spirit etc.	a festive season (end of December in the UK), festive decorations, festive food, festive spirit etc.			scaffolding	lexical resource		
2020-11-26 13:36:55	student015	student	12	Oh, I know.	Oh, I know.						
2020-11-26 13:37:00	teacher008	teacher	13	festive = adjective; festival = noun	festive = adjective; festival = noun			scaffolding	lexical resource		
2020-11-26 13:37:24	student015	student	14	Yes. Chinese New Year is a little late than the New year in the UK	Yes. The Chinese New Year is a little later than the New Year in the UK	8.0					
2020-11-26 13:37:48	teacher008	teacher	15	Yes, I know! I really liked the New Year in Shanghai because it felt like spring	Yes, I know! I really liked the New Year in Shanghai because it felt like spring						
2020-11-26 13:38:37	student015	student	16	Yes. In China, we have an old calender.	Yes. In China, we have an old calender.						
2020-11-26 13:38:42	teacher008	teacher	17	Ok, I thought it would be a good idea for us to practice future forms today. Could you tell me about your plans for the weekend please?	Ok, I thought it would be a good idea for us to practice future forms today. Could you tell me about your plans for the weekend please?		3.0	topic opening,eliciting	grammatical resource		
2020-11-26 13:38:56	teacher008	teacher	18	just to practise	just to practise						
2020-11-26 13:39:06	student015	student	19	OK.	OK.						
2020-11-26 13:40:43	student015	student	20	In Seturday morning, I will go to boxing in a club.	On Saturday morning, I'm going boxing in a club.						
2020-11-26 13:41:03	student015	student	21	About an hour class.	The class takes about an hour.						
2020-11-26 13:41:11	teacher008	teacher	22	Ok, I didn't know you do boxing!	Ok, I didn't know you do boxing!						
2020-11-26 13:41:42	student015	student	23	It's for building my body.	It's for building my body.						
2020-11-26 13:43:07	student015	student	24	Because when I was at work, my neck often hurt.	Because when I am at work, my neck often hurts.						
2020-11-26 13:43:16	teacher008	teacher	25	Yes, it's good exercise!	Yes, it's good exercise!	23.0					
2020-11-26 13:43:21	teacher008	teacher	26	Oh, sorry to hear that!	Oh, sorry to hear that!	24.0					
2020-11-26 13:43:46	teacher008	teacher	27	Is this in the present? When I __ at work, my neck often ___	Is this in the present? When I __ at work, my neck often ___	24.0	3a	eliciting,repair	grammatical resource		
2020-11-26 13:44:28	student015	student	28	Yes. When I am at work, my neck often hurts.	Yes. When I am at work, my neck often hurts.						
2020-11-26 13:45:14	teacher008	teacher	29	Yes, that's much better :) perfect grammar this time	Yes, that's much better :) perfect grammar this time						
2020-11-26 13:45:15	student015	student	30	In Chinese Internet company, we often sit here all day.	At a Chinese Internet company, we often sit all day.	26.0					
2020-11-26 13:45:26	teacher008	teacher	31	I can imagine!	I can imagine!						
2020-11-26 13:45:52	teacher008	teacher	32	Have you got any other plans for the weekend? Or anything you hope to do?	Have you got any other plans for the weekend? Or anything you hope to do?		3b	eliciting	grammatical resource		
2020-11-26 13:46:54	student015	student	33	Yes. In Seturday afternoon, I will go to my favorite bookshop reading books.	Yes. On Saturday afternoon, I'm going to my favorite bookshop to read books.						
2020-11-26 13:47:07	teacher008	teacher	34	Nice!	Nice!						
2020-11-26 13:47:24	teacher008	teacher	35	It's 'on' with days of the week and parts of days of the week	It's 'on' with days of the week and parts of days of the week		3c	repair,scaffolding	lexical resource		
2020-11-26 13:47:32	teacher008	teacher	36	on Saturday morning / afternoon	on Saturday morning / afternoon			scaffolding	lexical resource		
2020-11-26 13:47:43	student015	student	37	OK.	OK.						
2020-11-26 13:47:49	teacher008	teacher	38	Anything else? :)	Anything else? :)	34.0		eliciting	grammatical resource		
2020-11-26 13:49:19	student015	student	39	About 0:00 in Sunday, If there has a great football game, I will watch it.	About 0:00 on Sunday, if there is a great football game on, I will watch it.						
2020-11-26 13:50:18	student015	student	40	Sorry, do weekdays always use 'on'?	Sorry, do we always use 'on' with days of the week?	37.0		enquiry	lexical resource		
2020-11-26 13:50:30	teacher008	teacher	41	Yes!	Yes!						
2020-11-26 13:50:39	student015	student	42	OK.	OK.						
2020-11-26 13:51:19	teacher008	teacher	43	Days of the week and all expressions with 'day' such as birthday, Christmas day etc.	Days of the week and all expressions with 'day' such as birthday, Christmas day etc.			scaffolding	lexical resource		
2020-11-26 13:51:32	teacher008	teacher	44	on my birthday, on Sunday, on Saturday morning etc.	on my birthday, on Sunday, on Saturday morning etc.			scaffolding	lexical resource		
2020-11-26 13:51:50	teacher008	teacher	45	On Sunday, if there __ a great football game on, I will watch it	On Sunday, if there __ a great football game on, I will watch it	39.0	3d	eliciting,repair	grammatical resource		
2020-11-26 13:51:54	student015	student	46	I like to watch football games like premier league on Saturday night.	I like to watch football games like the Premier League on Saturday night.	39.0					
2020-11-26 13:52:06	teacher008	teacher	47	I remember, you love football!	I remember, you love football!						
2020-11-26 13:52:07	student015	student	48	if there is	if there is	45.0					
2020-11-26 13:52:13	teacher008	teacher	49	Yes, correct!	Yes, correct!						
2020-11-26 13:52:44	teacher008	teacher	50	Ok, thanks for sharing! Let's have another look at these sentences and future forms	Ok, thanks for sharing! Let's have another look at these sentences and future forms	47.0	4.0	presentation	grammatical resource		
2020-11-26 13:53:14	student015	student	51	OK.	OK.						
2020-11-26 13:53:17	teacher008	teacher	52	In the future, we sometimes talk about things that happen according to a schedule / timetable	In the future, we sometimes talk about things that happen according to a schedule / timetable			presentation	grammatical resource		
