timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-10-21 10:02:51	teacher008	teacher	1	Hi <STUDENT>!	Hi <STUDENT>!		1.0	opening			
2020-10-21 10:03:21	student012	student	2	Hello!	Hello!						
2020-10-21 10:03:23	student012	student	3	Finally	Finally						
2020-10-21 10:03:50	student012	student	4	The chat wasn't working properly	The chat wasn't working properly						
2020-10-21 10:03:54	student012	student	5	Now it's fine	Now it's fine						
2020-10-21 10:03:55	teacher008	teacher	6	All ok?	All ok?						
2020-10-21 10:04:00	teacher008	teacher	7	Oh, it happens, sorry!	Oh, it happens, sorry!	4.0					
2020-10-21 10:04:01	student012	student	8	yes!	yes!	6.0					
2020-10-21 10:04:03	student012	student	9	Hi!	Hi!						
2020-10-21 10:04:12	teacher008	teacher	10	I can see that you tried to enter several times	I can see that you tried to enter several times						
2020-10-21 10:04:34	teacher008	teacher	11	How are you?	How are you?		2.0	topic opening			
2020-10-21 10:04:52	student012	student	12	I'm good. Just had my lunch)	I'm good. Just had my lunch)						
2020-10-21 10:04:54	teacher008	teacher	13	Oh, did you have a good birthday?	Oh, did you have a good birthday?		2a	topic development			
2020-10-21 10:05:01	student012	student	14	So I'm not hungry and happy)))	So I'm not hungry and happy)))	12.0					
2020-10-21 10:05:08	teacher008	teacher	15	lovely))	lovely))						
2020-10-21 10:05:25	student012	student	16	Yes. The birthday was great. Thank you	Yes. The birthday was great. Thank you	13.0					
2020-10-21 10:05:47	student012	student	17	How are things with you?	How are things with you?		2b	topic development			
2020-10-21 10:05:48	teacher008	teacher	18	Wonderful!	Wonderful!	16.0					
2020-10-21 10:06:56	student012	student	19	I saw <TEACHER'S SISTER> yesterday	I saw <TEACHER'S SISTER> yesterday		2c	topic development			
2020-10-21 10:06:58	teacher008	teacher	20	All good, thank you. I cycled into town this morning for what was supposed to be a nice morning out - a haircut and a spot of shopping. But it was pouring the whole time, so I had to wear my full waterproof gear including my wellies and waders, which took away from the experience a little bit))	All good, thank you. I cycled into town this morning for what was supposed to be a nice morning out - a haircut and a spot of shopping. But it was pouring the whole time, so I had to wear my full waterproof gear including my wellies and waders, which took away from the experience a little bit))	17.0					
2020-10-21 10:07:04	teacher008	teacher	21	Oh year, how is she?	Oh year, how is she?	19.0					
2020-10-21 10:07:12	teacher008	teacher	22	*yeah	*yeah			repair	writing		
2020-10-21 10:07:24	student012	student	23	What is a wader?	What is a wader?	20.0	2d	enquiry	lexical resource,meaning		
2020-10-21 10:07:36	student012	student	24	Wow! Actually, this sounds like fun	Wow! Actually, this sounds like fun	20.0					
2020-10-21 10:07:38	student012	student	25	to me	to me						
2020-10-21 10:07:49	teacher008	teacher	26	Waders are waterproof trousers usually worn by fishermen	Waders are waterproof trousers usually worn by fishermen	23.0		scaffolding	lexical resource,meaning		
2020-10-21 10:07:53	teacher008	teacher	27	for wading into water))	for wading into water))			scaffolding	lexical resource,meaning		
2020-10-21 10:08:08	student012	student	28	<TEACHER'S SISTER> looks great. We chatted a little at a vegan place that she frequents	<TEACHER'S SISTER> looks great. We chatted a little at a vegan place that she frequents	21.0					
2020-10-21 10:08:35	student012	student	29	I see. I bought those for <STUDENT'S CHILD>	I see. I bought those for <STUDENT'S CHILD>	27.0					
2020-10-21 10:08:45	teacher008	teacher	30	Mine are really just waterproof overtrousers, I'm not that hardcore! But we call them 'waders' for some reason, I guess to make it fun for <TEACHER'S CHILD>	Mine are really just waterproof overtrousers, I'm not that hardcore! But we call them 'waders' for some reason, I guess to make it fun for <TEACHER'S CHILD>						
2020-10-21 10:09:06	teacher008	teacher	31	So useful, aren't they?	So useful, aren't they?	29.0					
2020-10-21 10:09:19	teacher008	teacher	32	Are many vegan places in Kyiv now?	Are many vegan places in Kyiv now?	28.0					
2020-10-21 10:09:34	student012	student	33	cool! Does it really rain that often in England as they teach us at school?	cool! Does it really rain as often in England as they teach us at school?	31.0	2e	enquiry	world knowledge		
2020-10-21 10:10:14	teacher008	teacher	34	Yes! And we live in 'low-rain' counties (in the east)	Yes! And we live in 'low-rain' counties (in the east)						
2020-10-21 10:10:26	teacher008	teacher	35	And it still rains a lot!	And it still rains a lot!						
2020-10-21 10:10:38	student012	student	36	There are plenty of vegan options in the restaurants. Not many vegan only spots though	There are plenty of vegan options in restaurants. Not many vegan-only spots though	32.0					
2020-10-21 10:11:02	teacher008	teacher	37	What surprised me about the English weather was the frequency and intensity of storms	What surprised me about the English weather was the frequency and intensity of storms	35.0					
2020-10-21 10:11:23	student012	student	38	You're not a fan of the rainy weather, are you?	You're not a fan of the rainy weather, are you?	35.0					
2020-10-21 10:11:28	teacher008	teacher	39	They can be, like, 80 mph	They can be, like, 80 mph	37.0					
2020-10-21 10:11:39	student012	student	40	Pretty intense indeed	Pretty intense indeed						
2020-10-21 10:11:46	teacher008	teacher	41	I'm not sure how to convert into meters per second...	I'm not sure how to convert into meters per second...	39.0					
2020-10-21 10:11:53	teacher008	teacher	42	But it's horrible!	But it's horrible!						
2020-10-21 10:12:04	teacher008	teacher	43	No, I hate it all - the wet, the windy and the cold	No, I hate it all - the wet, the windy and the cold	38.0					
2020-10-21 10:12:12	teacher008	teacher	44	I only like the lovely sunshine)))	I only like the lovely sunshine)))						
2020-10-21 10:12:18	teacher008	teacher	45	So my life is hard))))))))	So my life is hard))))))))						
2020-10-21 10:12:29	student012	student	46	129 kmh	129 kmh	41.0					
2020-10-21 10:12:31	teacher008	teacher	47	Vegan options in restaurants - very reasonable!	Vegan options in restaurants - very reasonable!	36.0					
2020-10-21 10:12:32	student012	student	48	it seems	it seems	46.0					
2020-10-21 10:12:46	teacher008	teacher	49	That sounds right, yes!	That sounds right, yes!						
2020-10-21 10:12:53	student012	student	50	Craaazy	Craaazy						
