timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-04-27 09:14:13	student012	student	1	Hello <TEACHER>!	Hello <TEACHER>!		1.0	opening			
2021-04-27 09:14:19	student012	student	2	Sorry for being late!	Sorry for being late!						
2021-04-27 09:14:40	teacher008	teacher	3	Hi <STUDENT>!	Hi <STUDENT>!	1.0					
2021-04-27 09:14:47	teacher008	teacher	4	No problem	No problem	2.0					
2021-04-27 09:14:52	teacher008	teacher	5	How are you today?	How are you today?		2.0	topic opening			
2021-04-27 09:14:58	student012	student	6	How are you?	How are you?						
2021-04-27 09:15:07	student012	student	7	Today I'm very sleepy	Today I'm very sleepy	5.0					
2021-04-27 09:15:16	teacher008	teacher	8	Oh no, not a good night?	Oh no, not a good night?						
2021-04-27 09:15:24	student012	student	9	<STUDENT'S CHILD> didn't let me sleep through the night	<STUDENT'S CHILD> didn't let me sleep through the night	7.0					
2021-04-27 09:15:28	student012	student	10	Yep.	Yep.	8.0					
2021-04-27 09:15:38	teacher008	teacher	11	Oh, I'm sorry to hear that!	Oh, I'm sorry to hear that!						
2021-04-27 09:15:49	student012	student	12	So everything I do feels like a slow-motion video..	So everything I do feels like a slow-motion video..	12.0					
2021-04-27 09:15:57	student012	student	13	That's OK	That's OK	11.0					
2021-04-27 09:16:22	teacher008	teacher	14	Yes, I know the feeling. Very hard!	Yes, I know the feeling. Very hard!						
2021-04-27 09:16:46	teacher008	teacher	15	Are you nearly out of the lockdown?	Are you nearly out of the lockdown?		2a	topic development			
2021-04-27 09:16:49	student012	student	16	Another thing that's bugging me is how cold it is inside the house as compared to the outside ...	Another thing that's bugging me is how cold it is inside the house as compared to the outside ...		2b	topic development			
2021-04-27 09:17:14	student012	student	17	Not yet, unfortunately.	Not yet, unfortunately.	15.0					
2021-04-27 09:17:21	student012	student	18	Maybe after all the May holidays	Maybe after all the May holidays						
2021-04-27 09:17:22	teacher008	teacher	19	Oh yes, it's definitely a phenomenon of this time of the year, isn't it?	Oh yes, it's definitely a phenomenon of this time of the year, isn't it?	16.0					
2021-04-27 09:17:31	student012	student	20	TRUE	TRUE						
2021-04-27 09:17:33	teacher008	teacher	21	Oh really? I thought it was the end of April	Oh really? I thought it was the end of April	18.0					
2021-04-27 09:17:42	student012	student	22	Every fall and spring...	Every fall and spring...	20.0					
2021-04-27 09:18:04	student012	student	23	The will probably prolong it	They will probably prolong it	21.0					
2021-04-27 09:18:14	student012	student	24	That's what I've been told	That's what I've been told						
2021-04-27 09:18:23	teacher008	teacher	25	What are May holidays like in Ukraine these days? If I remember correctly, it's not the 1,2 and 9 of May anymore!	What are May holidays like in Ukraine these days? If I remember correctly, it's not the 1,2 and 9 of May anymore!		2c	topic development			
2021-04-27 09:18:49	student012	student	26	I'm happy we're out of Kyiv from May 7 to 11	I'm happy we're out of Kyiv from May 7 to 11		2d	topic development			
2021-04-27 09:19:00	teacher008	teacher	27	Right, I see! That would make most sense, it can't have made enough of a difference yet	Right, I see! That would make most sense, it can't have made enough of a difference yet	24.0					
2021-04-27 09:19:08	teacher008	teacher	28	Nice! Where are you going?	Nice! Where are you going?	26.0					
2021-04-27 09:19:21	student012	student	29	Not far. We're going to Vinnitsa	Not far. We're going to Vinnitsa						
2021-04-27 09:19:30	student012	student	30	The good part is it's not a red zone	The good part is it's not a red zone						
2021-04-27 09:19:39	student012	student	31	And there are shops and cafes open	And there are shops and cafes open						
2021-04-27 09:20:00	teacher008	teacher	32	Oh yes, you go there every now and then, don't you? Have you got family there?	Oh yes, you go there every now and then, don't you? Have you got family there?						
2021-04-27 09:20:03	teacher008	teacher	33	Nice!	Nice!	31.0					
2021-04-27 09:20:13	student012	student	34	And the restrictions are not so tight. They don;t have high numbers of the infected, luckily.	And the restrictions are not so tight. They don't have high numbers of the infected, luckily.						
2021-04-27 09:20:48	student012	student	35	My in-laws live there	My in-laws live there	32.0					
2021-04-27 09:20:56	student012	student	36	Did I use it correctly?	Did I use it correctly?		2e	enquiry	lexical resource		
2021-04-27 09:21:10	teacher008	teacher	37	in-laws'? Absolutely	in-laws'? Absolutely						
2021-04-27 09:21:17	student012	student	38	Overall, Kyiv is a good place to be on May holidays, actually. The city is empty	Overall, Kyiv is a good place to be on May holidays, actually. The city is empty		2f	topic development			
2021-04-27 09:21:38	student012	student	39	Thanks.	Thanks.	37.0					
2021-04-27 09:22:31	teacher008	teacher	40	Haha, yes, that must be true. Now that I'm thinking about it, I probably never spent May holidays in Kyiv. But I contributed to making it emptier! :.	Haha, yes, that must be true. Now that I'm thinking about it, I probably never spent May holidays in Kyiv. But I contributed to making it emptier! :.	38.0					
2021-04-27 09:22:44	teacher008	teacher	41	while living there I mean	while living there I mean						
2021-04-27 09:22:52	student012	student	42	Right! You did good job...	Right! You did a good job...						
2021-04-27 09:23:03	teacher008	teacher	43	I tried! :..	I tried! :..						
2021-04-27 09:23:46	teacher008	teacher	44	How much time have you got today? Until 1 pm?	How much time have you got today? Until 1 pm?		3.0	topic opening			
2021-04-27 09:23:58	student012	student	45	Yes, until 1 pm	Yes, until 1 pm						
2021-04-27 09:24:10	student012	student	46	sorry again for being late	sorry again for being late						
2021-04-27 09:24:23	student012	student	47	Maybe some grammar tests?	Maybe some grammar tests?						
2021-04-27 09:25:25	teacher008	teacher	48	No worries! I was planning to continue with 'speaking' questions, this time from the last part. They are more abstract than the questions from part 1 we tried last time, and we could brainstorm some nice vocabulary for them	No worries! I was planning to continue with 'speaking' questions, this time from the last part. They are more abstract than the questions from part 1 we tried last time, and we could brainstorm some nice vocabulary for them						
2021-04-27 09:26:24	student012	student	49	Oh no	Oh no						
2021-04-27 09:26:41	student012	student	50	I'm afraid I'm too tired to be creative today	I'm afraid I'm too tired to be creative today						
2021-04-27 09:27:04	teacher008	teacher	51	Ok, fair enough!	Ok, fair enough!						
2021-04-27 09:27:16	teacher008	teacher	52	Let me re-plan quickly :.	Let me re-plan quickly :.						
2021-04-27 09:27:43	student012	student	53	No problem.	No problem.						
2021-04-27 09:27:48	student012	student	54	We can just talk if you want	We can just talk if you want						
2021-04-27 09:28:11	teacher008	teacher	55	Ok, in this case let's take a bit of break from C2 proficiency, and do a bit of 'everyday English'	Ok, in this case let's take a bit of break from C2 proficiency, and do a bit of 'everyday English'		4.0	topic opening	reading,lexical resource		
2021-04-27 09:28:19	student012	student	56	OK	OK						
2021-04-27 09:28:59	teacher008	teacher	57	I've been looking for some interesting real-life .as opposed to coming from a textbook. expressions, for you and my other C2 student	I've been looking for some interesting real-life (as opposed to coming from a textbook) expressions, for you and my other C2 student						
2021-04-27 09:29:19	teacher008	teacher	58	And I turned to the comments to 'a most commented-on article' from the Guardian	And I turned to the comments to 'a most commented-on article' from the Guardian						
2021-04-27 09:29:27	teacher008	teacher	59	from a couple of months ago, admittedly	from a couple of months ago, admittedly						
2021-04-27 09:29:57	student012	student	60	I've got the book ready just in case .C2 Proficiency.	I've got the book ready just in case (C2 Proficiency)		3a	topic development			
2021-04-27 09:30:10	student012	student	61	Cool. What was the article about?	Cool. What was the article about?	59.0					
2021-04-27 09:31:00	teacher008	teacher	62	The article was on a very English topic of class, as in working class, middle class and upper class. It's not something we think about a lot in Ukraine I would say, but it's certainly on the minds of English people .very anachronistic, I know.	The article was on a very English topic of class, as in working class, middle class and upper class. It's not something we think about a lot in Ukraine I would say, but it's certainly on the minds of English people (very anachronistic, I know)						
2021-04-27 09:31:13	teacher008	teacher	63	Oh, which book have you got?	Oh, which book have you got?	60.0					
2021-04-27 09:31:38	student012	student	64	168194-c2-proficiency-teachers-handbook-2	168194-c2-proficiency-teachers-handbook-2						
2021-04-27 09:31:51	teacher008	teacher	65	Ah, ok, I'm with you, sorry	Ah, ok, I'm with you, sorry						
2021-04-27 09:32:10	student012	student	66	Although classes exist in Ukraine too, I think	Although classes exist in Ukraine too, I think	62.0					
2021-04-27 09:32:37	teacher008	teacher	67	Yes, in what way?	Yes, in what way?						
2021-04-27 09:33:51	teacher008	teacher	68	The article discusses the tendency that some people in very middle-class jobs .a solicitor, for example. have, to claim that they are working class, e.g. because there granddad was a farmer	The article discusses the tendency that some people in very middle-class jobs .a solicitor, for example. have, to claim that they are working class, e.g. because there granddad was a farmer	62.0					
