timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2019-12-03 15:29:58	teacher001	teacher	1	Hi <STUDENT>, are you there?!	Hi <STUDENT>, are you there?!		1.0	opening			
2019-12-03 15:30:12	student003	student	2	Hello. Yes, I'm here.	Hello. Yes, I'm here.						
2019-12-03 15:31:07	teacher001	teacher	3	Hi there - good to speak to you again. <STUDENT>, I thought I'd make this lesson a bit more focused so here goes! Can i ask you to write a sentnece using the following information: Pacific/biggest	Hi there - good to speak to you again. <STUDENT>, I thought I'd make this lesson a bit more focused so here goes! Can i ask you to write a sentnece using the following information: Pacific/biggest		2.0	exercise	grammatical resource		
2019-12-03 15:31:54	student003	student	4	The Pacific Ocean is the biggest ocean in the world.	The Pacific Ocean is the biggest ocean in the world.						
2019-12-03 15:32:12	teacher001	teacher	5	Thank you - another one: Nile/longest	Thank you - another one: Nile/longest		2a				
2019-12-03 15:32:28	student003	student	6	The Nile is the longest river in the world.	The Nile is the longest river in the world.						
2019-12-03 15:32:54	teacher001	teacher	7	OK nearly there! Everest/Himalayas	OK nearly there! Everest/Himalayas		2b				
2019-12-03 15:33:43	student003	student	8	Mt. Everest is the highest in the Himalayas.	Mt. Everest is the highest in the Himalayas.						
2019-12-03 15:34:04	teacher001	teacher	9	Thanks - USA/50 states	Thanks - USA/50 states		2c				
2019-12-03 15:34:25	student003	student	10	The USA has 50 states.	The USA has 50 states.						
2019-12-03 15:34:54	teacher001	teacher	11	OK last one: London/south/ UK Newcastle/north	OK last one: London/south/ UK Newcastle/north		2d				
2019-12-03 15:35:49	student003	student	12	London is in the south of the UK while Newcastle is in the north.	London is in the south of the UK while Newcastle is in the north.						
2019-12-03 15:37:10	teacher001	teacher	13	OK <STUDENT> thanks a lot for that - I was checking your use of articles with geographical features etc as you might have guessed  - you've passed with flying colours! I'll think of some more stuff to challenge you! In the meantime, I thought I'd revisit a bit of vocabulary you did in the lesson at Studio the other day ok? give me a second	OK <STUDENT> thanks a lot for that - I was checking your use of articles with geographical features etc as you might have guessed  - you've passed with flying colours! I'll think of some more stuff to challenge you! In the meantime, I thought I'd revisit a bit of vocabulary you did in the lesson at Studio the other day ok? give me a second		3.0	exercise	lexical resource		
2019-12-03 15:38:11	student003	student	14	What does 'flying colours' mean?	What does 'flying colours' mean?		4.0	enquiry	lexical resource		
2019-12-03 15:39:00	teacher001	teacher	15	Do you remember the lesson you did with the folowing adjectives? e.g. relieved/confused/optimistic/annoyed etc? Could you give me a setence (true if possible) to describe a time you expereinced any of these feelings I just mentioned in the list?	Do you remember the lesson you did with the folowing adjectives? e.g. relieved/confused/optimistic/annoyed etc? Could you give me a setence (true if possible) to describe a time you expereinced any of these feelings I just mentioned in the list?	13.0		eliciting			
2019-12-03 15:39:31	teacher001	teacher	16	Oh sorry - in this context it means you passed to a high standard	Oh sorry - in this context it means you passed to a high standard	14.0		scaffolding	lexical resource,meaning		
2019-12-03 15:39:42	teacher001	teacher	17	you got a high mark basically	you got a high mark basically			scaffolding	lexical resource,meaning		
2019-12-03 15:39:53	student003	student	18	Oh, I see. Thank you for telling me.	Oh, I see. Thank you for telling me.						
2019-12-03 15:41:08	student003	student	19	I was really relieved to hear my husband say my cooking delicious.	I was really relieved to hear my husband say my cooking was delicious.	15.0					
