timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-11-27 12:23:45	student011	student	1	Hi, <TEACHER>!	Hi, <TEACHER>!		1.0	opening			
2020-11-27 12:23:51	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2020-11-27 12:23:57	teacher008	teacher	3	How are you?	How are you?		2.0	topic opening			
2020-11-27 12:24:07	student011	student	4	Fine, Thank you	Fine, thank you						
2020-11-27 12:24:12	student011	student	5	How are you?	How are you?						
2020-11-27 12:24:30	teacher008	teacher	6	I'm fine too, thank you	I'm fine too, thank you						
2020-11-27 12:24:42	teacher008	teacher	7	Have you managed to grab a Black Friday bargain?	Have you managed to grab a Black Friday bargain?		2a	topic development			
2020-11-27 12:25:16	student011	student	8	Ok ) I've just told to <STUDENT'S FRIEND> and <STUDENT'S FRIEND1> that I'm very disappointed )	Ok ) I've just told <STUDENT'S FRIEND> and <STUDENT'S FRIEND1> that I'm very disappointed )						
2020-11-27 12:25:40	teacher008	teacher	9	Oh no! Why is that?	Oh no! Why is that?						
2020-11-27 12:25:54	student011	student	10	No sales for the stuff what I would like to buy	No sales for the stuff that I would like to buy						
2020-11-27 12:26:28	student011	student	11	I would like to buy a pair of leggings for my yoga	I would like to buy a pair of leggings for my yoga						
2020-11-27 12:26:30	teacher008	teacher	12	Sorry to hear that! Very disappointing indeed! What did you want?	Sorry to hear that! Very disappointing indeed! What did you want?	12.0					
2020-11-27 12:26:46	student011	student	13	And some presents for New ear	And some presents for the New Year						
2020-11-27 12:26:49	student011	student	14	Year	Year			repair	writing		
2020-11-27 12:27:11	student011	student	15	For my niece a home robe	For my niece a home robe						
2020-11-27 12:27:18	teacher008	teacher	16	That's a shame!	That's a shame!						
2020-11-27 12:28:02	student011	student	17	or a gown?	or a gown?		2b	enquiry	lexical resource		
2020-11-27 12:28:17	student011	student	18	And some LOL thongs for <STUDENT'S CHILD>	And some LOL things for <STUDENT'S CHILD>						
2020-11-27 12:28:23	teacher008	teacher	19	a robe or a dressing gown, I don't think there's much of a difference!	a robe or a dressing gown, I don't think there's much of a difference!	17.0		scaffolding	lexical resource		
2020-11-27 12:28:30	student011	student	20	It's so expensive!	They're so expensive!	18.0					
2020-11-27 12:28:44	teacher008	teacher	21	I think it's usually a robe in a hotel or sauna	I think it's usually a robe in a hotel or sauna	19.0		scaffolding	lexical resource		
2020-11-27 12:29:00	teacher008	teacher	22	The LOL stuff?	The LOL stuff?	20.0					
2020-11-27 12:29:14	student011	student	23	The LOL stuff )	The LOL stuff )						
2020-11-27 12:29:16	student011	student	24	yes	yes						
2020-11-27 12:29:48	student011	student	25	She wants one from Saint Nicolas and another one from Sanya )	She wants one from Saint Nicholas and another one from Santa )						
2020-11-27 12:29:52	student011	student	26	Santa	Santa			repair	writing		
2020-11-27 12:30:02	teacher008	teacher	27	I've got to start buying Christmas presents. Some of my friends are really organized and have everything already but I haven't got a single one!	I've got to start buying Christmas presents. Some of my friends are really organized and have everything already but I haven't got a single one!		2c	topic development			
2020-11-27 12:30:15	student011	student	28	Me too	Me neither						
