timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-05-14 12:31:24	student009	student	1	hi! sorry I will be a bit late today	hi! sorry I will be a bit late today		1.0	opening			
2021-05-14 12:31:35	teacher008	teacher	2	Hi, ok, no worries	Hi, ok, no worries						
2021-05-14 12:39:22	student009	student	3	Hi again	Hi again		1a				
2021-05-14 12:39:50	teacher008	teacher	4	Hi <STUDENT>!	Hi <STUDENT>!						
2021-05-14 12:39:54	teacher008	teacher	5	How's it going?	How's it going?		2.0	topic opening			
2021-05-14 12:40:35	student009	student	6	I am fine	I am fine						
2021-05-14 12:41:47	teacher008	teacher	7	Anything new happening? How's school? <LANGUAGE SCHOOL>? Your business?	Anything new happening? How's school? <LANGUAGE SCHOOL>? Your business?						
2021-05-14 12:41:48	student009	student	8	I didn't come back home when the lesson started	I wasn't home yet when the lesson started		2a	topic development			
2021-05-14 12:42:08	teacher008	teacher	9	Yes, I figured you weren't home yet. But you're home now, aren't you?	Yes, I figured you weren't home yet. But you're home now, aren't you?			repair	lexical resource,grammatical resource		
2021-05-14 12:42:17	student009	student	10	yes	yes						
2021-05-14 12:43:52	student009	student	11	IH is fine, test is coming, school is also good, but as always I am very tired, and in our buisness we tried barter.maybe on English it is a different word.	<LANGUAGE SCHOOL> is fine, a test is coming, school is also good, but as always I am very tired, and in our buisness we tried barter (maybe in English it is a different word)	7.0	2b	enquiry	lexical resource		
2021-05-14 12:44:40	teacher008	teacher	12	Oh yes, it's still barter in English! What are you exchanging your products for?	Oh yes, it's still barter in English! What are you exchanging your products for?		2c	scaffolding,topic development	lexical resource		
2021-05-14 12:44:49	teacher008	teacher	13	And do you need any help with preparing for your test?	And do you need any help with preparing for your test?		2d	topic development			
2021-05-14 12:45:40	student009	student	14	we exchanged our products for piar.i think.	we exchanged our products for PR (I think)	12.0	2e	enquiry	lexical resource		
2021-05-14 12:46:01	student009	student	15	I think it would be great	I think it would be great	13.0					
2021-05-14 12:46:02	teacher008	teacher	16	PR? Do you mean some marketing?	PR? Do you mean some marketing?	14.0		scaffolding	lexical resource,writing		
2021-05-14 12:46:34	student009	student	17	yes, PR	yes, PR						
2021-05-14 12:47:08	teacher008	teacher	18	PR = public relations	PR = public relations			scaffolding	lexical resource		
2021-05-14 12:47:17	student009	student	19	hm	hm						
2021-05-14 12:48:02	teacher008	teacher	20	You don't feel that the definition fits?	You don't feel that the definition fits?						
2021-05-14 12:48:35	student009	student	21	like we sent a girl our accessories and she made advert for our shop in stories	like we sent a girl our accessories and she made an advert for our shop in stories						
2021-05-14 12:48:54	student009	student	22	in Russian it fits	in Russian it fits						
2021-05-14 12:49:40	teacher008	teacher	23	Oh yes, I know what you mean.	Oh yes, I know what you mean.						
2021-05-14 12:49:56	teacher008	teacher	24	This is called	This is called						
