timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-11-13T12:22:06+00:00+00:00+00:00	student011	student	1	Hi, <TEACHER>!	Hi, <TEACHER>!		1.0	opening			
2020-11-13T12:22:10+00:00+00:00+00:00	student011	student	2	How are you?	How are you?		2.0	topic opening			
2020-11-13T12:22:13+00:00+00:00+00:00	teacher008	teacher	3	Hi <STUDENT>!	Hi <STUDENT>!	1.0					
2020-11-13T12:22:23+00:00+00:00+00:00	teacher008	teacher	4	All good, thank you. And you?	All good, thank you. And you?	2.0					
2020-11-13T12:23:04+00:00+00:00+00:00	student011	student	5	Fine, Thank you	Fine, Thank you						
2020-11-13T12:23:33+00:00+00:00+00:00	student011	student	6	Yesterday my back hurt again, but today it seems better	Yesterday my back hurt again, but today it seems better		2a	topic development			
2020-11-13T12:23:35+00:00+00:00+00:00	teacher008	teacher	7	Have you had a good week?	Have you had a good week?	5.0	2b	topic development			
2020-11-13T12:23:47+00:00+00:00+00:00	student011	student	8	And I've done my yoga	And I've done my yoga	6.0					
2020-11-13T12:23:55+00:00+00:00+00:00	teacher008	teacher	9	Oh no, not again! It thought it was getting better!	Oh no, not again! I thought it was getting better!	6.0					
2020-11-13T12:24:04+00:00+00:00+00:00	teacher008	teacher	10	*I	*I			repair	writing		
2020-11-13T12:24:08+00:00+00:00+00:00	student011	student	11	Oh, it's a good question ))))	Oh, it's a good question ))))	7.0					
2020-11-13T12:24:34+00:00+00:00+00:00	teacher008	teacher	12	Did the doctor say it was to do with you lifting <STUDENT'S CHILD>?	Did the doctor say it was to do with you lifting <STUDENT'S CHILD>?	9.0					
2020-11-13T12:24:54+00:00+00:00+00:00	student011	student	13	I think I've had a good week, but you know, it's strange times now	I think I've had a good week, but you know, these are strange times now	11.0					
2020-11-13T12:25:19+00:00+00:00+00:00	student011	student	14	On one side you think that it's OK if nothing has happened	On the one hand, you think that it's OK if nothing has happened						
2020-11-13T12:25:40+00:00+00:00+00:00	teacher008	teacher	15	Definitely! We've had a good week too, only leaving the house to take <TEACHER'S CHILD> to school and pick him up again	Definitely! We've had a good week too, only leaving the house to take <TEACHER'S CHILD> to school and pick him up again	13.0					
2020-11-13T12:25:47+00:00+00:00+00:00	student011	student	16	On the other you think that before it was more possibilities etc )	On the other, you think that before there were more possibilities etc )	14.0					
2020-11-13T12:25:51+00:00+00:00+00:00	teacher008	teacher	17	which is not what we're used to!	which is not what we're used to!	15.0					
2020-11-13T12:25:58+00:00+00:00+00:00	teacher008	teacher	18	I know what you mean!	I know what you mean!	16.0					
2020-11-13T12:26:13+00:00+00:00+00:00	teacher008	teacher	19	The expressions are 'on the one hand' and 'on the other hand'	The expressions are 'on the one hand' and 'on the other hand'		2c	repair	lexical resource		
2020-11-13T12:26:22+00:00+00:00+00:00	student011	student	20	Sure!!	Sure!!						
2020-11-13T12:26:25+00:00+00:00+00:00	teacher008	teacher	21	On the hand, we're all safe and healthy for now	On the hand, we're all safe and healthy for now			scaffolding	lexical resource		
2020-11-13T12:26:27+00:00+00:00+00:00	student011	student	22	O meant this one )	I meant this one )	20.0					
2020-11-13T12:26:33+00:00+00:00+00:00	student011	student	23	*I	*I			repair	writing		
2020-11-13T12:26:45+00:00+00:00+00:00	teacher008	teacher	24	On the other hand, we're very limited in what we can do!	On the other hand, we're very limited in what we can do!	21.0		scaffolding	lexical resource		
2020-11-13T12:26:59+00:00+00:00+00:00	student011	student	25	Agree	Agree						
2020-11-13T12:27:07+00:00+00:00+00:00	student011	student	26	About the doctor	About the doctor	12.0					
2020-11-13T12:27:09+00:00+00:00+00:00	teacher008	teacher	27	Sorry 'on the one hand'!	Sorry 'on the one hand'!	21.0		repair	writing		
2020-11-13T12:27:12+00:00+00:00+00:00	teacher008	teacher	28	yes, go on	yes, go on	26.0					
2020-11-13T12:27:41+00:00+00:00+00:00	student011	student	29	Yes, maybe my back has been hurt because of lifting <STUDENT'S CHILD>	Yes, maybe my back has been hurting because of lifting <STUDENT'S CHILD>						
2020-11-13T12:28:12+00:00+00:00+00:00	student011	student	30	And yesterday we went to the park	And yesterday we went to the park		3.0	topic opening			
2020-11-13T12:28:36+00:00+00:00+00:00	student011	student	31	It's about 30 mins from our new flat	It's about 30 mins from our new flat						
