timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-08-05 06:30:22	teacher008	teacher	1	Hi <STUDENT>!	Hi <STUDENT>!		1.0	opening			
2020-08-05 06:30:31	student010	student	2	Hello	Hello						
2020-08-05 06:30:41	teacher008	teacher	3	How are you?	How are you?		2.0	topic opening			
2020-08-05 06:30:57	student010	student	4	I'm fine	I'm fine						
2020-08-05 06:31:09	teacher008	teacher	5	How's <LIZARD'S NAME> the lizard?	How's <LIZARD'S NAME> the lizard?		2a	topic development			
2020-08-05 06:31:50	student010	student	6	It's on my hand	It's on my hand						
2020-08-05 06:32:17	teacher008	teacher	7	:) is it quite tame then?	:) is it quite tame then?		2b	topic development			
2020-08-05 06:32:41	student010	student	8	What does tame mean	What does tame mean?		2c	enquiry	lexical resource,meaning		
2020-08-05 06:33:37	teacher008	teacher	9	Oh, if an animal is tame, it's used to people and can be touched etc. It's one of the opposites of 'wild'	Oh, if an animal is tame, it's used to people and can be touched etc. It's one of the opposites of 'wild'			scaffolding	lexical resource,meaning		
2020-08-05 06:34:11	teacher008	teacher	10	Tame can also be a verb. For example, people sometimes tame wild animals = make them used to them	Tame can also be a verb. For example, people sometimes tame wild animals = make them used to them			scaffolding	lexical resource,meaning		
2020-08-05 06:35:31	student010	student	11	Yes it very tame it's always tries to lick me	Yes it's very tame, it always tries to lick me	7.0					
2020-08-05 06:35:53	teacher008	teacher	12	Oh wow, I didn't expect this with a lizard!	Oh wow, I didn't expect this with a lizard!						
2020-08-05 06:36:44	teacher008	teacher	13	We adopted our guinea pigs 6 months ago. They weren't used to people but now one of them has become very tame. The other is still a bit afraid, but we're working on it with plenty of treats	We adopted our guinea pigs 6 months ago. They weren't used to people but now one of them has become very tame. The other is still a bit afraid, but we're working on it with plenty of treats			scaffolding	lexical resource		
2020-08-05 06:36:57	teacher008	teacher	14	Do you know 'a treat'?	Do you know 'a treat'?		2d	eliciting	lexical resource,meaning		
2020-08-05 06:37:31	student010	student	15	I think yes	I think yes						
2020-08-05 06:38:52	teacher008	teacher	16	For a guinea pig, it's a piece of carrot	For a guinea pig, it's a piece of carrot			scaffolding	lexical resource,meaning		
2020-08-05 06:39:22	student010	student	17	For lizard some bugs :)	For a lizard some bugs :)						
2020-08-05 06:39:30	teacher008	teacher	18	Exactly!	Exactly!						
2020-08-05 06:39:44	teacher008	teacher	19	Do you have to catch <LIZARD'S NAME'S> treats? Or do you buy them?	Do you have to catch <LIZARD'S NAME'S> treats? Or do you buy them?						
2020-08-05 06:40:39	student010	student	20	My cousin buys special bugs	My cousin buys special bugs						
2020-08-05 06:41:25	teacher008	teacher	21	I see, that makes it easy	I see, that makes it easy						
2020-08-05 06:42:20	teacher008	teacher	22	<STUDENT>, couple of words from the previous classes. To hold an animal or a person in your arms lovingly = ?	<STUDENT>, couple of words from the previous classes. To hold an animal or a person in your arms lovingly = ?		3.0	exercise,revision	lexical resource		
2020-08-05 06:42:39	teacher008	teacher	23	remember?	remember?						
2020-08-05 06:43:00	student010	student	24	Cuddy	Cuddle						
2020-08-05 06:43:36	teacher008	teacher	25	Nearly! to cuddle is a verb	Nearly! to cuddle is a verb			repair	writing		
2020-08-05 06:43:42	teacher008	teacher	26	Cuddly = adjective	Cuddly = adjective			scaffolding	lexical resource		
2020-08-05 06:43:57	teacher008	teacher	27	a cuddly toy is a soft toy like a teddy bear	a cuddly toy is a soft toy like a teddy bear			scaffolding	lexical resource		
2020-08-05 06:44:03	student010	student	28	Ok	Ok						
2020-08-05 06:44:42	teacher008	teacher	29	When he cuddles his cat, his dog becomes ___ (wants the attention instead of the cat)	When he cuddles his cat, his dog becomes ___ (wants the attention instead of the cat)		3a	exercise,revision	lexical resource		
2020-08-05 06:44:43	teacher008	teacher	30	?	?						
2020-08-05 06:45:19	student010	student	31	I forgot	I forgot						
2020-08-05 06:45:44	teacher008	teacher	32	jealous	jealous			scaffolding	lexical resource		
2020-08-05 06:46:21	student010	student	33	Aha	Aha						
2020-08-05 06:46:22	teacher008	teacher	34	It could also be 'He is jealous of his sister's success' or something like that	It could also be 'He is jealous of his sister's success' or something like that			scaffolding	lexical resource		
2020-08-05 06:46:43	student010	student	35	Ok	Ok						
2020-08-05 06:46:52	teacher008	teacher	36	Ok :)	Ok :)						
2020-08-05 06:47:14	teacher008	teacher	37	Could you give me a preposition, please? __ January	Could you give me a preposition, please? __ January		3b	eliciting,revision	lexical resource		
2020-08-05 06:47:17	student010	student	38	Now the lizard on the cat's fur	Now the lizard is on the cat's fur		4.0	topic opening			
2020-08-05 06:47:27	student010	student	39	In	In	37.0					
2020-08-05 06:47:49	teacher008	teacher	40	The lizard's on the cat?? Is the cat ok with it?	The lizard's on the cat?? Is the cat ok with it?	38.0					
2020-08-05 06:47:57	teacher008	teacher	41	In - correct!	In - correct!	39.0					
2020-08-05 06:48:25	student010	student	42	The cat is slepping now	The cat is sleeping now	40.0					
2020-08-05 06:48:49	teacher008	teacher	43	Ha, interesting!	Ha, interesting!						
2020-08-05 06:48:56	teacher008	teacher	44	__ the morning	__ the morning		3c	eliciting,revision	lexical resource		
2020-08-05 06:49:01	student010	student	45	In	In						
2020-08-05 06:49:04	teacher008	teacher	46	yes	yes						
2020-08-05 06:49:13	teacher008	teacher	47	___ Wednesday morning	___ Wednesday morning			eliciting,revision	lexical resource		
2020-08-05 06:49:26	student010	student	48	On	On						
2020-08-05 06:49:45	teacher008	teacher	49	correct!	correct!						
2020-08-05 06:49:50	teacher008	teacher	50	__ school	__ school			eliciting,revision	lexical resource		
2020-08-05 06:50:07	student010	student	51	At	At						
2020-08-05 06:50:12	teacher008	teacher	52	yes	yes						
2020-08-05 06:50:19	teacher008	teacher	53	__ August 5th	__ August 5th			eliciting,revision	lexical resource		
2020-08-05 06:50:40	student010	student	54	In	In						
2020-08-05 06:50:57	teacher008	teacher	55	It's a particular day though	It's a particular day though			scaffolding,eliciting	lexical resource		
2020-08-05 06:51:08	student010	student	56	The lizard licked the cats fur	The lizard licked the cat's fur		4a	topic development			
2020-08-05 06:51:19	student010	student	57	On	On	55.0					
2020-08-05 06:51:28	teacher008	teacher	58	yes, correct!	yes, correct!						
2020-08-05 06:51:34	teacher008	teacher	59	you have a very patient cat!	you have a very patient cat!	56.0					
2020-08-05 06:52:14	teacher008	teacher	60	__ 10.30 am	__ 10.30 am	58.0		eliciting,revision	lexical resource		
2020-08-05 06:52:22	student010	student	61	At	At						
2020-08-05 06:52:29	teacher008	teacher	62	yes!	yes!						
2020-08-05 06:52:42	teacher008	teacher	63	___ Thursday	___ Thursday			eliciting,revision	lexical resource		
2020-08-05 06:52:52	student010	student	64	On	On						
2020-08-05 06:52:56	teacher008	teacher	65	yes	yes						
2020-08-05 06:52:58	teacher008	teacher	66	__ night	__ night			eliciting,revision	lexical resource		
2020-08-05 06:53:12	student010	student	67	Now it's on the cats head	Now it's on the cat's head	59.0					
2020-08-05 06:53:15	student010	student	68	At	At	66.0					
2020-08-05 06:53:43	teacher008	teacher	69	correct!	correct!						
2020-08-05 06:53:48	teacher008	teacher	70	__ the photo	__ the photo			eliciting,revision	lexical resource		
2020-08-05 06:53:57	student010	student	71	In	In						
2020-08-05 06:54:03	teacher008	teacher	72	yes, good	yes, good						
2020-08-05 06:54:08	teacher008	teacher	73	__ the 21st century	__ the 21st century			eliciting,revision	lexical resource		
2020-08-05 06:54:22	student010	student	74	In	In						
2020-08-05 06:54:27	teacher008	teacher	75	__ the park	__ the park			eliciting,revision	lexical resource		
2020-08-05 06:54:31	student010	student	76	In	In						
2020-08-05 06:54:37	teacher008	teacher	77	at! at the park	at! at the park			scaffolding	lexical resource		
2020-08-05 06:54:47	teacher008	teacher	78	at the theatre / at the cinema	at the theatre / at the cinema			scaffolding	lexical resource		
2020-08-05 06:54:54	teacher008	teacher	79	__ my birthday	__ my birthday			eliciting,revision	lexical resource		
2020-08-05 06:55:10	student010	student	80	In	In						
2020-08-05 06:55:22	teacher008	teacher	81	__ my birthDAY	__ my birthDAY			eliciting,scaffolding	lexical resource		
2020-08-05 06:55:27	student010	student	82	On	On						
2020-08-05 06:55:33	teacher008	teacher	83	yes!	yes!						
2020-08-05 06:55:36	teacher008	teacher	84	__ Christmas	__ Christmas			eliciting,revision	lexical resource		
2020-08-05 06:55:42	student010	student	85	On	On						
2020-08-05 06:55:56	teacher008	teacher	86	at Christmas, but on Christmas Day	at Christmas, but on Christmas Day			scaffolding	lexical resource		
2020-08-05 06:56:07	teacher008	teacher	87	__ summer	__ summer			eliciting,revision	lexical resource		
2020-08-05 06:56:13	student010	student	88	In	In						
2020-08-05 06:56:19	teacher008	teacher	89	yes, well done!	yes, well done!						
