timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-04-27 11:06:58	student014	student	1	Hello!	Hello!		1.0	opening			
2021-04-27 11:07:34	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2021-04-27 11:07:39	student014	student	3	How are you?	How are you?		2.0	topic opening			
2021-04-27 11:09:18	teacher008	teacher	4	A bit stressed because my laptop's playing up! I've been battling with it for the last hour, to get it ready for the lesson. But I'm still on my phone now, sorry if my responses are taking longer, I hope it'll come round soon!	A bit stressed because my laptop's playing up! I've been battling with it for the last hour, to get it ready for the lesson. But I'm still on my phone now, sorry if my responses are taking longer, I hope it'll come round soon!						
2021-04-27 11:09:25	teacher008	teacher	5	How are you?	How are you?		2a	topic development			
2021-04-27 11:10:13	student014	student	6	Sorry to hear that...unfortunately technology is wonderful only as long as it works, then it becomes a hassle...I hope you'll be able to fix it soon!	Sorry to hear that...unfortunately technology is wonderful only as long as it works, then it becomes a hassle...I hope you'll be able to fix it soon!	4.0					
2021-04-27 11:10:36	teacher008	teacher	7	Me too, thank you! Yes, exactly!	Me too, thank you! Yes, exactly!						
2021-04-27 11:10:52	student014	student	8	I am fine, thank you! The weekend was nice and warm...my only complaint is that now we are back to cold, humid, winter-like days...	I am fine, thank you! The weekend was nice and warm...my only complaint is that now we are back to cold, humid, winter-like days...	5.0					
2021-04-27 11:11:25	student014	student	9	Now it's 6 degrees...which is definitely not what I expect at the end of April...	Now it's 6 degrees...which is definitely not what I expect at the end of April...						
2021-04-27 11:11:51	teacher008	teacher	10	6 degrees?! Oh no, this is worse than England!	6 degrees?! Oh no, this is worse than England!						
2021-04-27 11:12:28	teacher008	teacher	11	So frustrating, especially if you come from a sunnier land. The locals don't seem to mind as much in my experience	So frustrating, especially if you come from a sunnier land. The locals don't seem to mind as much in my experience						
2021-04-27 11:13:25	student014	student	12	Well, to be honest they are complainig a bit, because spring is supposed to be a wonderful season here...	Well, to be honest they are complaining a bit, because spring is supposed to be a wonderful season here...						
2021-04-27 11:14:12	teacher008	teacher	13	But we can't seem to get out of this cold winter, yes!	But we can't seem to get out of this cold winter, yes!						
2021-04-27 11:15:03	teacher008	teacher	14	Annoyingly, all the materials I prepared for today are on my laptop. We'll see what state it's going to be in after a reboot in a moment	Annoyingly, all the materials I prepared for today are on my laptop. We'll see what state it's going to be in after a reboot in a moment		3.0	topic opening			
2021-04-27 11:15:09	student014	student	15	We had a few days when it was almost too hot .we reached more than 22 degrees during the day., so it almost looks like nature is playing us	We had a few days when it was almost too hot (we reached more than 22 degrees during the day), so it almost looks like nature is playing us	13.0					
2021-04-27 11:15:21	student014	student	16	Okay, I'll wait, no problem	Okay, I'll wait, no problem	14.0					
2021-04-27 11:16:31	teacher008	teacher	17	But my plan was to address a couple of things I've noticed while annotating our chats .minor. and finish that C2 Use of English paper. Then next time we can look at linkers for writing and another writing task	But my plan was to address a couple of things I've noticed while annotating our chats (minor) and finish that C2 Use of English paper. Then next time we can look at linkers for writing and another writing task						
2021-04-27 11:17:30	student014	student	18	Nice :.	Nice :)						
2021-04-27 11:17:50	teacher008	teacher	19	Ok, cool! Let's start with what I've got in my notebook	Ok, cool! Let's start with what I've got in my notebook						
2021-04-27 11:19:08	teacher008	teacher	20	I've noticed a few instances where the word order in the chats doesn't seem very natural to me	I've noticed a few instances where the word order in the chats doesn't seem very natural to me		4.0	topic opening	grammatical resource	chat	
2021-04-27 11:19:25	teacher008	teacher	21	For example, with adjectives	For example, with adjectives						
2021-04-27 11:20:02	teacher008	teacher	22	Did you know, when there are multiple adjectives in front of a noun, there's actually a rule that regulates their order?	Did you know, when there are multiple adjectives in front of a noun, there's actually a rule that regulates their order?			scaffolding	grammatical resource		
2021-04-27 11:20:23	teacher008	teacher	23	Intuitive to natives, but helpful to people like you and me	Intuitive to natives, but helpful to people like you and me						
2021-04-27 11:20:27	student014	student	24	Yes and no...	Yes and no...	22.0					
2021-04-27 11:20:44	student014	student	25	I mean, I know there is a rule, but I wouldn't know which rule it is...	I mean, I know there is a rule, but I wouldn't know which rule it is...						
2021-04-27 11:20:52	student014	student	26	Btw, I don't know who User67... is	Btw, I don't know who User67... is		5.0	disruption			
2021-04-27 11:20:56	teacher008	teacher	27	Yaay! I'm on my laptop	Yaay! I'm on my laptop						
2021-04-27 11:21:01	teacher008	teacher	28	It's me on my laptop	It's me on my laptop						
2021-04-27 11:21:01	student014	student	29	Great!	Great!						
2021-04-27 11:21:11	teacher008	teacher	30	One moment, I'll shut down the chatroom on my phone	One moment, I'll shut down the chatroom on my phone						
2021-04-27 11:21:56	teacher008	teacher	31	Ah, this is better! Fingers crossed it works!	Ah, this is better! Fingers crossed it works!						
2021-04-27 11:22:07	teacher008	teacher	32	I'm becoming superstitious with this laptop...	I'm becoming superstitious with this laptop...						
2021-04-27 11:22:07	student014	student	33	Yes!	Yes!	31.0					
2021-04-27 11:22:34	student014	student	34	Haha...I am not sure it works, but I can understand if it regoularly gives you problem...	Haha...I am not sure it works, but I can understand if it regularly gives you problems...	32.0					
2021-04-27 11:22:40	student014	student	35	*problems	*problems			repair	writing		
2021-04-27 11:23:08	teacher008	teacher	36	Ok, could you put this adjectives into the right order? Panettone is a .Easter, Italian, delicious, round. cake.	Ok, could you put this adjectives into the right order? Panettone is a (Easter, Italian, delicious, round) cake.		4a	eliciting	grammatical resource		
2021-04-27 11:23:15	teacher008	teacher	37	*these	*these			repair	writing		
