timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-03 11:33:35	teacher001	teacher	1	Hi <STUDENT> are you there?	Hi <STUDENT> are you there?		1.0	opening			
2020-04-03 11:33:50	student004	student	2	Hi <TEACHER>	Hi <TEACHER>						
2020-04-03 11:34:05	student004	student	3	Are you alright?	Are you alright?		2.0	topic opening			
2020-04-03 11:34:55	teacher001	teacher	4	Hello - they've changed the settings for the timeout but it's still not working well enough obviously - I''ll follow this up again!  yes I'm fine thanks and you?	Hello - they've changed the settings for the timeout but it's still not working well enough obviously - I''ll follow this up again!  yes I'm fine thanks and you?		2a	topic development			
2020-04-03 11:35:48	student004	student	5	I don't know what's exactly the problem...	I don't know what the problem is exactly...						
2020-04-03 11:36:33	teacher001	teacher	6	well basically it's supposed to start again after 10 mins of inactivity - it seemed to work yesterday ...	well basically it's supposed to start again after 10 mins of inactivity - it seemed to work yesterday ...						
2020-04-03 11:36:46	student004	student	7	Yes, I'm good... we have good news on the islands... less cases!! so hopefully soon we'll be able to enjoy outside	Yes, I'm good... we have some good news on the islands... fewer cases!! so hopefully soon we'll be able to enjoy the outside	4.0	2b	topic development			
2020-04-03 11:37:07	teacher001	teacher	8	I don't know what's exactly the problem...= I don't know what the problem is (sorry couldn't stop myself)	I don't know what's exactly the problem...= I don't know what the problem is (sorry couldn't stop myself)	5.0	2c	repair	grammatical resource		
2020-04-03 11:37:28	teacher001	teacher	9	OK that is good news - I hope the rules change soon then	OK that is good news - I hope the rules change soon then	7.0					
2020-04-03 11:38:17	student004	student	10	Ohh yes, thank you. Please don't stop your self from correcting me!! I really appreciate it when you do it !	Ohh yes, thank you. Please don't stop yourself from correcting me!! I really appreciate it when you do it !	8.0					
2020-04-03 11:38:18	teacher001	teacher	11	I saw that things were calming down a bit...I think in some ways the world has handled/is handling this pretty well...	I saw that things were calming down a bit...I think in some ways the world has handled/is handling this pretty well...	9.0					
2020-04-03 11:38:27	student004	student	12	yourself	yourself	10.0		repair	writing		
2020-04-03 11:38:30	teacher001	teacher	13	ok ok I will	ok ok I will	10.0					
