timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-05-21 09:33:19	student011	student	1	Hi <TEACHER>!	Hi <TEACHER>!		1.0	opening			
2021-05-21 09:33:33	student011	student	2	How are you?	How are you?						
2021-05-21 09:33:50	teacher008	teacher	3	Hi <STUDENT>!	Hi <STUDENT>!						
2021-05-21 09:33:59	student011	student	4	How are you feeling?	How are you feeling?		2.0	topic opening			
2021-05-21 09:34:36	teacher008	teacher	5	I'm good, thank you. My arm is a bit sore and I'm a bit tired .but that could be even without the vaccine.	I'm good, thank you. My arm is a bit sore and I'm a bit tired (but that could be even without the vaccine)						
2021-05-21 09:34:48	teacher008	teacher	6	I mean, it's not necessarily a side effect :.	I mean, it's not necessarily a side effect :)						
2021-05-21 09:35:02	teacher008	teacher	7	How are you?	How are you?		2a	topic development			
2021-05-21 09:36:20	student011	student	8	Oh! Very good	Oh! Very good	6.0					
2021-05-21 09:36:30	student011	student	9	to be tired it's ok I think .	to be tired it's ok I think )						
2021-05-21 09:36:49	student011	student	10	Andyes, it could be not a side effect	And yes, it could be not a side effect						
2021-05-21 09:37:00	student011	student	11	I'm fine	I'm fine	7.0					
2021-05-21 09:37:34	teacher008	teacher	12	How's <STUDENT'S CHILD>? I'm amazed at how well she seems to be settling at the nursery!	How's <STUDENT'S CHILD>? I'm amazed at how well she seems to be settling at the nursery!		3.0	topic opening			
2021-05-21 09:37:44	student011	student	13	Feel tired too because of kindergarten .	I feel tired too because of the kindergarten .	11.0					
2021-05-21 09:38:01	student011	student	14	<STUDENT'S CHILD> is ok but today morning she looks tired too	<STUDENT'S CHILD> is ok but this morning she looked tired too	12.0					
2021-05-21 09:38:34	teacher008	teacher	15	Yes, I get that, <TEACHER'S CHILD>'s always tired by the end of the week!	Yes, I get that, <TEACHER'S CHILD>'s always tired by the end of the week!						
2021-05-21 09:38:38	student011	student	16	but we decide not to miss the day of kindergarten this week	but we decided not to miss the day of kindergarten this week						
2021-05-21 09:38:59	student011	student	17	And we asked the nurse to call us	And we asked the nurse to call us						
2021-05-21 09:39:19	teacher008	teacher	18	if she is not happy?	if she is not happy?						
2021-05-21 09:39:59	student011	student	19	and she called about 1,5 hour ago and told me that <STUDENT'S CHILD> looks tired and like she is tired from lots of kids and noise	and she called about 1,5 hour ago and told me that <STUDENT'S CHILD> looked tired and like she was tired of lots of kids and noise						
2021-05-21 09:40:33	teacher008	teacher	20	Oh I see, yes I understand! Are you going to pick her up earlier then?	Oh I see, yes I understand! Are you going to pick her up earlier then?						
2021-05-21 09:40:55	student011	student	21	And nanny picked up her from the kinder garden	And her nanny picked her up from the kindergarten						
2021-05-21 09:41:15	teacher008	teacher	22	Oh, the nanny picker her up, yes, makes sense!	Oh, the nanny picker her up, yes, makes sense!						
2021-05-21 09:41:46	student011	student	23	and <STUDENT'S CHILD> even decide to go to playground with nanny	and <STUDENT'S CHILD> even decided to go to the playground with her nanny						
2021-05-21 09:42:08	student011	student	24	so it looks like she is not really tired physically but mentally	so it looks like she is not really tired physically but mentally						
2021-05-21 09:42:15	student011	student	25	*<STUDENT'S CHILD>	*<STUDENT'S CHILD>	23.0		repair	writing		
2021-05-21 09:42:24	teacher008	teacher	26	Yes, I know what you mean!	Yes, I know what you mean!						
2021-05-21 09:43:28	student011	student	27	she is not used to be in crowded places	she is not used to being in crowded places						
2021-05-21 09:43:38	teacher008	teacher	28	Yes, naturally!	Yes, naturally!						
2021-05-21 09:43:51	student011	student	29	I'm not sure about the grammar .	I'm not sure about the grammar .		3a	enquiry	grammatical resource		
2021-05-21 09:43:54	teacher008	teacher	30	How are you? How are you finding this whole kindergarten experience this week?	How are you? How are you finding this whole kindergarten experience this week?		3b	topic development			
2021-05-21 09:44:09	teacher008	teacher	31	Oh sorry, she is not to being!	Oh sorry, she is not to being!	29.0		scaffolding	grammatical resource		
2021-05-21 09:44:25	student011	student	32	I think everything is ok for the first week .	I think everything is ok for the first week .	30.0					
2021-05-21 09:44:28	teacher008	teacher	33	I used to do something .= I did it in the past but not now.	I used to do something .= I did it in the past but not now.	31.0		scaffolding	grammatical resource,meaning		
2021-05-21 09:44:40	teacher008	teacher	34	I'm used to doing something .it's my habit now.	I'm used to doing something (it's my habit now)			scaffolding	grammatical resource,meaning		
2021-05-21 09:44:53	teacher008	teacher	35	*she is not used to being	*she is not used to being	31.0		repair	grammatical resource		
2021-05-21 09:45:12	teacher008	teacher	36	Sorry, I'm missing words. It must be the effect of the vaccine :...	Sorry, I'm missing words. It must be the effect of the vaccine :)))						
2021-05-21 09:45:13	student011	student	37	But I feel exhausted in the ent of the week .	But I feel exhausted at the end of the week .	32.0					
2021-05-21 09:45:20	teacher008	teacher	38	I bet you are!	I bet you are!						
2021-05-21 09:46:31	teacher008	teacher	39	Have you got any nice plans for the weekend?	Have you got any nice plans for the weekend?		3c	topic development			
2021-05-21 09:47:28	student011	student	40	Tomorrow	Tomorrow						
2021-05-21 09:48:27	student011	student	41	I just want to lay in	I just want to lie in						
2021-05-21 09:48:38	teacher008	teacher	42	to lie in, yes!	to lie in, yes!			repair	writing		
2021-05-21 09:48:43	teacher008	teacher	43	I hope you'll be able to!	I hope you'll be able to!						
2021-05-21 09:49:36	teacher008	teacher	44	It's lie-lay-lain .lying.	It's lie-lay-lain (lying)	42.0		scaffolding	lexical resource,writing		
2021-05-21 09:49:56	student011	student	45	And the we would like to go for a breakfast to our favorite place with a terrace in Kyiv	And then we would like to go for breakfast to our favorite place with a terrace in Kyiv	43.0					
2021-05-21 09:50:04	student011	student	46	It is called Vero Vero	It is called Vero Vero						
2021-05-21 09:50:09	student011	student	47	*then	*then	45.0		repair	writing		
2021-05-21 09:51:08	student011	student	48	Before the Covid times we had breakfast there every weekend in the summer	Before the Covid times we had breakfast there every weekend in the summer	46.0					
2021-05-21 09:51:20	teacher008	teacher	49	Ooh, sounds lovely!	Ooh, sounds lovely!						
2021-05-21 09:52:32	student011	student	50	and we are going to the cinema with <STUDENT'S CHILD> on Sunday	and we are going to the cinema with <STUDENT'S CHILD> on Sunday		3d	topic development			
2021-05-21 09:52:51	student011	student	51	it will be her first time in the cinema .	it will be her first time in the cinema )						
2021-05-21 09:52:57	teacher008	teacher	52	I'm jealous! What are you going to watch?	I'm jealous! What are you going to watch?						
2021-05-21 09:53:35	student011	student	53	We think in the Sunday morning it won't be crowded there	We think on Sunday morning it won't be crowded there	51.0					
2021-05-21 09:53:48	teacher008	teacher	54	I wanted to take <TEACHER'S CHILD> to the cinema too in a couple of weeks, when I have some immunity. But it doesn't sound like fun anymore! You have to be wearing a mask and you have to pre-order all the food	I wanted to take <TEACHER'S CHILD> to the cinema too in a couple of weeks, when I have some immunity. But it doesn't sound like fun anymore! You have to be wearing a mask and you have to pre-order all the food						
2021-05-21 09:54:19	student011	student	55	We can buy food there without order	We can buy food there without pre-ordering						
2021-05-21 09:54:31	student011	student	56	we have another rules here	we have different rules here						
2021-05-21 09:55:11	student011	student	57	The name of a cartoon is Raya and the last Dregon .	The name of the cartoon is Raya and the Last Dragon .	52.0					
2021-05-21 09:55:19	teacher008	teacher	58	Yes, you've got different rules, that's right! We might still go in the summer	Yes, you've got different rules, that's right! We might still go in the summer	56.0		repair	lexical resource		
2021-05-21 09:55:29	teacher008	teacher	59	Ooh, my sister says it's really really good!	Ooh, my sister says it's really really good!	57.0					
