timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-08 09:01:23	student007	student	1	Good afternoon <TEACHER>	Good afternoon <TEACHER>		1.0	opening			
2020-04-08 09:01:32	teacher001	teacher	2	Hi there <STUDENT> - how's it going?	Hi there <STUDENT> - how's it going?		2.0	topic opening			
2020-04-08 09:01:52	student007	student	3	yeah..I have returned to my hometown	yeah..I have returned to my hometown						
2020-04-08 09:02:26	student007	student	4	and the local government required me to do the second test of COVID-19	and the local government required me to do a second test for COVID-19						
2020-04-08 09:02:36	teacher001	teacher	5	Yes I see - you said before that weren't looking forward to that too much!	Yes I see - you said before that weren't looking forward to that too much!	3.0					
2020-04-08 09:02:46	teacher001	teacher	6	Oh no! Another test!	Oh no! Another test!	4.0					
2020-04-08 09:02:56	student007	student	7	I am still negative on COVID-19	I am still negative on COVID-19						
2020-04-08 09:02:57	teacher001	teacher	8	Will this be a quick one?	Will this be a quick one?	6.0					
2020-04-08 09:03:09	teacher001	teacher	9	Oh right so you got a quick result	Oh right so you got a quick result	7.0					
2020-04-08 09:03:41	teacher001	teacher	10	I read that that there are basically no new cases in China now - is that right?	I read that that there are basically no new cases in China now - is that right?		2a	topic development			
2020-04-08 09:03:49	student007	student	11	but..the government informed to me, I still need to quarantine at the hotel for 14 days again!!!	but..the government informed me that I still need to quarantine at the hotel for 14 days again!!!	9.0					
2020-04-08 09:04:14	student007	student	12	or  'I still needing to'	or  'I still need to'		2b	enquiry	grammatical resource		
2020-04-08 09:04:59	student007	student	13	yes ,,  maybe just a few people, I didn't  check the datas	yes,  maybe just a few people, I haven't checked the data	10.0					
2020-04-08 09:05:56	student007	student	14	so..after 14 days, I need to do that test again. after the results are all negative, I will be freedom	so..after 14 days, I need to do that test again. after the results are all negative, I will be free	12.0					
2020-04-08 09:08:25	teacher001	teacher	15	Sorry internet went down and I lost my reply! So I;m sorry to hear that - another two weeks in a hotel... I still need = correct (need not really used in continuous form)	Sorry internet went down and I lost my reply! So I;m sorry to hear that - another two weeks in a hotel... I still need = correct (need not really used in continuous form)	44179.0		scaffolding	grammatical resource		
2020-04-08 09:08:58	student007	student	16	I can't understand why I need to quarantine for 28 days....add all time up from I left from the UK for 30 days, a month!! a very time for me	I can't understand why I need to quarantine for 28 days....if I add up all the time since I left the UK, it makes 30 days, a month!! a very long time for me		2c	topic development			
2020-04-08 09:09:04	teacher001	teacher	17	so hopefully in 2 weeks you'll finally be _______ (freedom = noun! You need the adjective here...)?	so hopefully in 2 weeks you'll finally be _______ (freedom = noun! You need the adjective here...)?		2d	scaffolding,eliciting	lexical resource		
2020-04-08 09:09:23	student007	student	18	yes..free?	yes..free?						
2020-04-08 09:09:45	teacher001	teacher	19	Yes I see that - it must be some kind of record - well you;ll be able to tell this story to your grandchildren!	Yes I see that - it must be some kind of record - well you;ll be able to tell this story to your grandchildren!	16.0					
2020-04-08 09:09:53	teacher001	teacher	20	YEs 'free' = good!	YEs 'free' = good!	18.0					
2020-04-08 09:10:31	teacher001	teacher	21	data' without 's' by the way.....	data' without 's' by the way.....	13.0	2e	repair	lexical resource		
2020-04-08 09:10:35	student007	student	22	yes..it is a very memorable experience.	yes..it is a very memorable experience.	19.0					
2020-04-08 09:11:30	teacher001	teacher	23	Yes, 'memorable' is a good word for i'm sure! One quick question <STUDENT>: What is more normal: 'I haven't checked the data.' OR 'I didn't check the data.' ??	Yes, 'memorable' is a good word for i'm sure! One quick question <STUDENT>: What is more normal: 'I haven't checked the data.' OR 'I didn't check the data.' ??		3.0	eliciting	grammatical resource		
2020-04-08 09:11:45	student007	student	24	okey..when I am not sure the noun is countable or not, I alway add's'	ok..when I am not sure whether a noun is countable or not, I always add's'	21.0					
2020-04-08 09:12:41	teacher001	teacher	25	Yes I see...well actually the word 'data' is very confusing even for English people hold on...	Yes I see...well actually the word 'data' is very confusing even for English people hold on...						
2020-04-08 09:13:08	student007	student	26	in normal way...I think is that I didn't look the data.	in a normal way...I think that I haven't looked at the data.	23.0					
2020-04-08 09:14:11	teacher001	teacher	27	Well....do you have a specific time in mind about when you didn't check it? OR do you just really mean that you don't know the data NOW??	Well....do you have a specific time in mind about when you didn't check it? OR do you just really mean that you don't know the data NOW??			scaffolding,eliciting	grammatical resource		
2020-04-08 09:14:32	teacher001	teacher	28	And therefore it doesn't matter when you didn't check it..	And therefore it doesn't matter when you didn't check it..			scaffolding,eliciting	grammatical resource		
2020-04-08 09:14:34	student007	student	29	yes,, I don't know about the data	yes,, I don't know the data						
2020-04-08 09:15:33	teacher001	teacher	30	Yes exactly...so, you're not really reporting an action in the past with a specific time you see...	Yes exactly...so, you're not really reporting an action in the past with a specific time you see...			scaffolding	grammatical resource		
2020-04-08 09:15:54	teacher001	teacher	32	it's true that not checking is in the past BUT it's connected to NOW really	it's true that not checking is in the past BUT it's connected to NOW really			scaffolding	grammatical resource		
2020-04-08 09:16:05	teacher001	teacher	33	So the present perfect is the normal tense here	So the present perfect is the normal tense here			scaffolding	grammatical resource		
2020-04-08 09:16:59	student007	student	34	so.. I haven't checked the data, because it isn't a specific time, I can't use past simple	so.. I haven't checked the data, because it isn't a specific time, I can't use past simple						
2020-04-08 09:17:42	teacher001	teacher	35	Yes e that's it exactly (it's not absolutely 100% rule always followed I;m afraid but basically yes that's it!) One quick test <STUDENT>: <TEACHER>: 'I ___________ (lose) my glasses.' <STUDENT>: 'Oh no, do you want to help me find them?'	Yes e that's it exactly (it's not absolutely 100% rule always followed I;m afraid but basically yes that's it!) One quick test <STUDENT>: <TEACHER>: 'I ___________ (lose) my glasses.' <STUDENT>: 'Oh no, do you want to help me find them?'		3a	scaffolding,exercise	grammatical resource		
2020-04-08 09:17:59	student007	student	36	if I said, I haven't checked the data in the morning, Is it correct?	if I say, 'I haven't checked the data in the morning', is it correct?		3b	enquiry	lexical resource		
2020-04-08 09:18:01	teacher001	teacher	37	Fill in the gap with past simple or present perfect!	Fill in the gap with past simple or present perfect!	35.0					
2020-04-08 09:18:22	teacher001	teacher	38	Oh sorry ...No because the morning is finished	Oh sorry ...No because the morning is finished	36.0					
2020-04-08 09:18:23	student007	student	39	I have lost my galsses	I have lost my glasses	37.0					
