timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-03-16 12:01:12	student014	student	1	Hello!	Hello!		1.0	opening			
2021-03-16 12:01:19	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2021-03-16 12:01:24	teacher008	teacher	3	How are you?	How are you?		2.0	topic opening			
2021-03-16 12:01:50	student014	student	4	Good thank you. How about you?	Good thank you. How about you?						
2021-03-16 12:02:08	teacher008	teacher	5	All good, thanks!	All good, thanks!						
2021-03-16 12:02:54	teacher008	teacher	6	Have you had the time to do the reading part?	Have you had the time to do the reading part?		3.0	topic opening,homework	reading		
2021-03-16 12:03:26	student014	student	7	I had time to do the first exercise and part of the second one...	I had time to do the first exercise and part of the second one...						
2021-03-16 12:03:37	student014	student	8	so better than nothing I guess ;.	so better than nothing I guess ;.						
2021-03-16 12:03:42	teacher008	teacher	9	Ok, sure!	Ok, sure!	7.0					
2021-03-16 12:03:53	teacher008	teacher	10	Absolutely! How did you find the tasks?	Absolutely! How did you find the tasks?	8.0	3a	topic development	reading		
2021-03-16 12:05:07	student014	student	11	Well, I was expecting to solve them in less time, but you really need to read through them...	Well, I was expecting to solve them in less time, but you really need to read through them...						
2021-03-16 12:05:59	student014	student	12	I see that there are many sentences and expressions that aren't very common...I would say I managed to do a decent job anyway, but I guess I can ask you about a few expressions ;.	I see that there are many sentences and expressions that aren't very common...I would say I managed to do a decent job anyway, but I guess I can ask you about a few expressions ;.						
2021-03-16 12:06:34	student014	student	13	Anyway given the right amount of time I think they are not too hard :.	Anyway given the right amount of time I think they are not too hard :.						
2021-03-16 12:06:44	teacher008	teacher	14	Yes, they are deep-reading rather than scanning exercises. Having said that, once you know how the task works and know what you're looking for, the process speeds up considerably .and we'll work on those techniquies.	Yes, they are deep-reading rather than scanning exercises. Having said that, once you know how the task works and know what you're looking for, the process speeds up considerably .and we'll work on those techniquies.						
2021-03-16 12:08:19	student014	student	15	I believe part 5 can be tricky...anway, I can copy paste the answers for that one, and some expressions I found difficult if you want	I believe part 5 can be tricky...anyway, I can copy paste the answers for that one, and some expressions I found difficult if you want						
2021-03-16 12:08:24	teacher008	teacher	16	Ok, shall we check the answers then? Could you send me your answers to questions 31-36 .part 1.	Ok, shall we check the answers then? Could you send me your answers to questions 31-36 .part 1.		4.0	exercise,homework	reading		
2021-03-16 12:08:42	teacher008	teacher	17	Sorry, part 5!	Sorry, part 5!			repair	content		
2021-03-16 12:09:12	teacher008	teacher	18	Use of English and Reading used to be two papers, I guess I'm still thinking of part 5 as reading part 1	Use of English and Reading used to be two papers, I guess I'm still thinking of part 5 as reading part 1						
2021-03-16 12:09:44	student014	student	19	31. C, 32. C, 33. D., 34. B, 35. A .?. 36. C....I wasn't sure about a few answers, but particoularly about 35	31. C, 32. C, 33. D., 34. B, 35. A .?. 36. C....I wasn't sure about a few answers, but particularly about 35						
2021-03-16 12:10:32	teacher008	teacher	20	Ok, why did you go for A in 35?	Ok, why did you go for A in 35?		4a	eliciting	reading		
2021-03-16 12:11:40	student014	student	21	To begin, I don't know the meaning of the expression: 'this was something of a plum', but I guess it means something along the lines 'this was a positive thing' .referred to her age..	To begin, I don't know the meaning of the expression: 'this was something of a plum', but I guess it means something along the lines of 'this was a positive thing' referring to her age..		4b	enquiry	lexical resource,meaning		
2021-03-16 12:12:22	student014	student	22	I realize now that, if this is the case, probably C would be more suitable...	I realize now that, if this is the case, probably C would be more suitable...						
2021-03-16 12:12:48	teacher008	teacher	23	Oh, a plum job is a good one, a job worth having	Oh, a plum job is a good one, a job worth having			scaffolding	lexical resource,meaning		
