timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-03-24 17:17:17	teacher001	teacher	1	Welcome back <STUDENT> - i'll forget about changing my username!	Welcome back <STUDENT> - i'll forget about changing my username!		1.0	opening			
2020-03-24 17:18:32	teacher001	teacher	2	Hi are you there?	Hi are you there?						
2020-03-24 17:19:28	student007	student	3	I am here	I am here						
2020-03-24 17:19:40	teacher001	teacher	4	OK!	OK!						
2020-03-24 17:19:44	student007	student	5	strongly agree that excise plays a significant role. Although I agree that exercise plays an important role in our way of life, healthy eating habits are more necessary.	I strongly agree that exercise plays a significant role. Although I agree that exercise plays an important role in our lifestyle, healthy eating habits are more necessary.		2.0	exercise	writing		
2020-03-24 17:21:12	teacher001	teacher	6	OK so...you just need the background one first e.g. It is is often argued that the most effective way to lead a healthy lifestyle is regular exercise. AND then the thesis sentence beginning: 'Although I agree that (and finishing as above)OK?!	OK so...you just need the background one first e.g. It is is often argued that the most effective way to lead a healthy lifestyle is regular exercise. AND then the thesis sentence beginning: 'Although I agree that (and finishing as above)OK?!			scaffolding	discourse management		
2020-03-24 17:23:18	student007	student	7	okey..thanks, does it write in main paragraphs?	ok..thanks, should I put this in the main paragraphs?		2a	enquiry	discourse management		
2020-03-24 17:23:43	teacher001	teacher	8	What do you mean: 'does it write'?	What do you mean: 'does it write'?		2b	eliciting,repair	grammatical resource		
2020-03-24 17:24:22	student007	student	9	the background one and the thesis sentence	the background one and the thesis sentence						
2020-03-24 17:24:48	student007	student	10	are write in the main pragraphs	go in the main pragraphs						
2020-03-24 17:25:32	teacher001	teacher	11	Ah ..you mean: Do we write these sentences in the main paragraphs! OR e.g. Are these sentences written in the main paragraphs...or : Should I write these sentences ...	Ah ..you mean: Do we write these sentences in the main paragraphs! OR e.g. Are these sentences written in the main paragraphs...or : Should I write these sentences ...			scaffolding	grammatical resource		
2020-03-24 17:26:01	teacher001	teacher	12	And NO you shouldn't ..not like this anyway...these two sentences are for the introduction	And NO you shouldn't ..not like this anyway...these two sentences are for the introduction	7.0		scaffolding	discourse management		
2020-03-24 17:26:29	teacher001	teacher	13	and they make a beautiful intro for our original essay question!	and they make a beautiful intro for our original essay question!			scaffolding	discourse management		
2020-03-24 17:26:39	student007	student	14	yes!! that was I meant	yes!! that's what I meant						
2020-03-24 17:26:45	teacher001	teacher	16	OK!	OK!						
2020-03-24 17:26:52	student007	student	17	I got it,thanks...	I got it,thanks...						
2020-03-24 17:27:50	teacher001	teacher	18	So <STUDENT> can you follow this model (the two sentences) for the following question...wait a minute and I'll send it (remember keep it short and simple i suggest at the moment -just focus on the model structure ok?	So <STUDENT> can you follow this model (the two sentences) for the following question...wait a minute and I'll send it (remember keep it short and simple i suggest at the moment -just focus on the model structure ok?		3.0	exercise	writing		
2020-03-24 17:28:09	student007	student	19	ok	ok						
