timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-10-20 12:32:50	student009	student	1	hi	hi		1.0	opening			
2020-10-20 12:33:16	student009	student	2	how are you?	how are you?						
2020-10-20 12:33:31	teacher008	teacher	3	Hi <STUDENT>!	Hi <STUDENT>!						
2020-10-20 12:33:39	teacher008	teacher	4	All good, thank you :)	All good, thank you :)						
2020-10-20 12:33:42	teacher008	teacher	5	How are you?	How are you?		2.0	topic opening			
2020-10-20 12:33:47	student009	student	6	I am good to	I am good too						
2020-10-20 12:34:19	student009	student	7	on Friday I went to lavina mall	on Friday I went to Lavina mall	5.0					
2020-10-20 12:34:30	student009	student	8	there some roller coasters	there are some roller coasters						
2020-10-20 12:34:50	teacher008	teacher	9	I think I remember that one	I think I remember that one						
2020-10-20 12:34:59	teacher008	teacher	10	there ___ some roller coasters	there ___ some roller coasters		2a	eliciting,repair	grammatical resource		
2020-10-20 12:35:02	student009	student	11	that's why I couldn't join our lesson on Friday	that's why I couldn't join our lesson on Friday	8.0					
2020-10-20 12:35:09	student009	student	12	oy	oy	10.0					
2020-10-20 12:35:12	student009	student	13	are	are	10.0					
2020-10-20 12:35:15	teacher008	teacher	14	that's ok, I'm glad you had fun!	that's ok, I'm glad you had fun!	11.0					
2020-10-20 12:35:20	teacher008	teacher	15	sure)	sure)	13.0					
2020-10-20 12:35:23	student009	student	16	I forgot to type it, sorry)	I forgot to type it, sorry)						
2020-10-20 12:35:28	teacher008	teacher	17	You did have fun, didn't you?	You did have fun, didn't you?	14.0					
2020-10-20 12:35:32	student009	student	18	yes	yes						
2020-10-20 12:35:32	teacher008	teacher	19	No worries	No worries	16.0					
2020-10-20 12:35:50	student009	student	20	on Thusday it was mt friends mom birthday	on Thusday it was my friend's mom's birthday		2b	topic development			
2020-10-20 12:36:44	teacher008	teacher	21	whose birthday was it?	whose birthday was it?			eliciting,repair	grammatical resource		
2020-10-20 12:37:08	student009	student	22	while we were celebrating, we asked my parents me to stay here for1-2 days	while we were celebrating, we asked my parents for me to stay there for 1-2 days	20.0					
2020-10-20 12:37:16	student009	student	23	my friends mom	my friend's mom's	21.0					
2020-10-20 12:37:31	teacher008	teacher	24	your friend's mom's?	your friend's mom's?			scaffolding	grammatical resource		
2020-10-20 12:37:31	student009	student	25	I have friends <STUDENT'S FRIEND> and <STUDENT'S FRIEND1>	I have friends <STUDENT'S FRIEND> and <STUDENT'S FRIEND1>			clarification			
2020-10-20 12:37:48	student009	student	26	and it was their mom's birthday	and it was their mom's birthday						
2020-10-20 12:38:03	teacher008	teacher	27	Ah, I see! that makes sense now, thank you	Ah, I see! that makes sense now, thank you						
2020-10-20 12:38:26	student009	student	28	and they said that they would go to lavina mall	and they said that they would go to Lavina Mall	22.0					
2020-10-20 12:38:41	student009	student	29	so I skipped school)	so I skipped school)						
2020-10-20 12:38:49	teacher008	teacher	30	Oh no, naughty!))	Oh no, naughty!))						
2020-10-20 12:38:58	student009	student	31	and had A LOT OF FUN	and had A LOT OF FUN						
2020-10-20 12:39:07	teacher008	teacher	32	Sounds wonderful!	Sounds wonderful!						
2020-10-20 12:39:14	student009	student	33	I was so happy after that	I was so happy after that						
2020-10-20 12:39:30	student009	student	34	and Friday was my mom's birthday )	and Friday was my mom's birthday )						
2020-10-20 12:39:53	student009	student	35	so she wanted to celebrate only with her friends	so she wanted to celebrate only with her friends						
2020-10-20 12:40:03	student009	student	36	without children	without children						
2020-10-20 12:40:11	student009	student	37	so went to the park)	so I went to the park)						
2020-10-20 12:40:25	teacher008	teacher	38	I see! you went roller coasting instead)	I see! you went roller coasting instead)						
2020-10-20 12:40:28	student009	student	39	I think it is one of the happiest day of my life	I think it is one of the happiest days of my life	37.0					
2020-10-20 12:40:34	student009	student	40	yeah	yeah	38.0					
2020-10-20 12:40:43	teacher008	teacher	41	Lovely!	Lovely!						
2020-10-20 12:41:32	teacher008	teacher	42	Are you at home now?	Are you at home now?		2c	topic development			
2020-10-20 12:41:48	student009	student	43	yes	yes						
2020-10-20 12:42:03	student009	student	44	I came home 12 minutes ago)	I came home 12 minutes ago)						
2020-10-20 12:42:09	teacher008	teacher	45	So roller coasters and amusement parks are really up your ____	So roller coasters and amusement parks are really up your ____		3.0	eliciting,revision	lexical resource		
2020-10-20 12:42:15	student009	student	46	and I have holidays from now	and I have holidays from now		2d	topic development			
2020-10-20 12:42:21	student009	student	47	road	road	45.0					
2020-10-20 12:42:26	student009	student	48	oy	oy						
2020-10-20 12:42:26	teacher008	teacher	49	what's that phrase that we use to say it's a thing you like very much?	what's that phrase that we use to say it's a thing you like very much?			eliciting,revision,scaffolding	lexical resource		
2020-10-20 12:42:29	student009	student	50	street	street						
2020-10-20 12:42:36	teacher008	teacher	51	Yes! up your street	Yes! up your street			scaffolding	lexical resource		
2020-10-20 12:42:44	teacher008	teacher	52	Or: they are your cup of ___	Or: they are your cup of ___		3a	eliciting,revision	lexical resource		
2020-10-20 12:43:05	student009	student	53	tea	tea						
2020-10-20 12:43:26	teacher008	teacher	54	Yes, well done!	Yes, well done!						
2020-10-20 12:43:34	teacher008	teacher	55	Oh, you're on holiday now?	Oh, you're on holiday now?	46.0					
2020-10-20 12:43:40	student009	student	56	yes	yes						
2020-10-20 12:43:44	student009	student	57	from now)	from now)						
2020-10-20 12:43:54	teacher008	teacher	58	Is that a bit earlier than you expected? From today you mean?	Is that a bit earlier than you expected? From today you mean?						
2020-10-20 12:44:02	student009	student	59	yes	yes						
2020-10-20 12:44:14	student009	student	60	the last day of school was today	the last day of school was today						
2020-10-20 12:44:18	student009	student	61	yes	yes	58.0					
2020-10-20 12:44:21	student009	student	62	a bit	a bit						
2020-10-20 12:44:40	teacher008	teacher	63	I see! And how long is your holiday?	I see! And how long is your holiday?						
2020-10-20 12:44:52	student009	student	64	about 1 week	about 1 week						
2020-10-20 12:45:39	teacher008	teacher	65	Ok, that's interesting. My son't holiday is next week, I was planning to cancel next week's classes, but we're still all right for this Friday if you've got the time	Ok, that's interesting. My son't holiday is next week, I was planning to cancel next week's classes, but we're still all right for this Friday if you've got the time		2e	topic development			
2020-10-20 12:46:58	student009	student	66	okie	okie						
2020-10-20 12:47:04	teacher008	teacher	67	Cool	Cool						
2020-10-20 12:47:12	teacher008	teacher	68	Have you got any special plans for your holiday?	Have you got any special plans for your holiday?		2f	topic development			
2020-10-20 12:47:21	student009	student	69	not really	not really						
2020-10-20 12:47:28	teacher008	teacher	70	just to chill?	just to chill?						
2020-10-20 12:47:38	student009	student	71	just do the homework and see some friends	just do the homework and see some friends						
2020-10-20 12:47:50	teacher008	teacher	72	Sure. Do you know 'chill'?	Sure. Do you know 'chill'?		2g	eliciting	lexical resource,meaning		
2020-10-20 12:47:54	student009	student	73	yes	yes						
2020-10-20 12:48:16	teacher008	teacher	74	What does it mean?)	What does it mean?)						
2020-10-20 12:48:24	student009	student	75	relax	relax						
2020-10-20 12:48:31	teacher008	teacher	76	Yes, well done!	Yes, well done!						
2020-10-20 12:48:43	teacher008	teacher	77	There is even a new word, 'chillax'	There is even a new word, 'chillax'			scaffolding	lexical resource		
2020-10-20 12:48:49	teacher008	teacher	78	chill + relax	chill + relax			scaffolding	lexical resource		
2020-10-20 12:48:51	student009	student	79	wow	wow						
2020-10-20 12:49:16	teacher008	teacher	80	it sounds a bit funny, but here it is))	it sounds a bit funny, but here it is))						
2020-10-20 12:50:01	teacher008	teacher	81	Are you switching to winter time in Ukraine this weekend?	Are you switching to winter time in Ukraine this weekend?		4.0	topic opening			
2020-10-20 12:50:17	student009	student	82	I don't know	I don't know						
2020-10-20 12:50:28	student009	student	83	should we?	should we?						
2020-10-20 12:51:23	teacher008	teacher	84	I don't know! I asked for the sake of grammar, to be honest. Can you give me a full sentence please? 'I don't know __ __ ___ ___ to winter time this weekend'	I don't know! I asked for the sake of grammar, to be honest. Can you give me a full sentence please? 'I don't know __ __ ___ ___ to winter time this weekend'			eliciting	grammatical resource		
2020-10-20 12:51:29	teacher008	teacher	85	and I'll look it up for you	and I'll look it up for you						
2020-10-20 12:51:50	student009	student	86	what is 'sake'?	what is 'sake'?		4a	enquiry	lexical resource		
2020-10-20 12:52:12	student009	student	87	if we are switching	if we are switching	84.0					
2020-10-20 12:52:19	student009	student	88	I think	I think						
2020-10-20 12:52:21	teacher008	teacher	89	for the sake of... means for / in the interest of	for the sake of... means for / in the interest of	86.0		scaffolding	lexical resource		
2020-10-20 12:52:38	teacher008	teacher	90	I asked the question for the grammar, not to find out the information	I asked the question for the grammar, not to find out the information			scaffolding	lexical resource		
2020-10-20 12:52:45	student009	student	91	okay	okay						
2020-10-20 12:53:28	teacher008	teacher	92	Just thinking of examples for you	Just thinking of examples for you						
2020-10-20 12:54:02	teacher008	teacher	93	I don't really like this subject, I only study it for the sake of getting a good mark'	I don't really like this subject, I only study it for the sake of getting a good mark'			scaffolding	lexical resource		
2020-10-20 12:54:14	student009	student	94	yes	yes						
2020-10-20 12:54:31	student009	student	95	makes sense	makes sense						
2020-10-20 12:54:38	teacher008	teacher	96	or 'I don't care about what marks I get, I love math and just study it for its own sake'	or 'I don't care about what marks I get, I love math and just study it for its own sake'			scaffolding	lexical resource		
2020-10-20 12:55:14	student009	student	97	okie	okie						
2020-10-20 12:56:22	teacher008	teacher	98	Ok, back to the grammar! 'I don't know __ ___ ___ switching to winter time this weekend'	Ok, back to the grammar! 'I don't know __ ___ ___ switching to winter time this weekend'		4b	redirection,eliciting	grammatical resource		
2020-10-20 12:56:26	teacher008	teacher	99	what goes in the gaps?	what goes in the gaps?						
