timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-03-11 16:42:47	teacher001	teacher	1	Hi <STUDENT> is that you?!	Hi <STUDENT> is that you?!		1.0	opening			
2020-03-11 16:42:59	teacher001	teacher	2	Yes sorry it's you <STUDENT'S USERNAME>	Yes sorry it's you <STUDENT'S USERNAME>						
2020-03-11 16:43:03	student005	student	3	ahahah yes	ahahah yes						
2020-03-11 16:43:10	student005	student	4	easy one	easy one						
2020-03-11 16:44:28	teacher001	teacher	5	Yes! OK <STUDENT> so....like we said i'll just ask you some part 3 style questions and you can answer as if you were speaking OK? Try to say at least a couple of things about each quesrtion (e.g. a reason/example or whjatever) and i'll wait for you to finish...Ok first question coming up	Yes! OK <STUDENT> so....like we said i'll just ask you some part 3 style questions and you can answer as if you were speaking OK? Try to say at least a couple of things about each quesrtion (e.g. a reason/example or whjatever) and i'll wait for you to finish...Ok first question coming up		2.0	exercise	speaking		
2020-03-11 16:44:59	student005	student	6	ok	ok						
2020-03-11 16:45:21	teacher001	teacher	7	OK so the topic is 'Work' and question: IS job satisfaction more important than salary when choosing a job?'	OK so the topic is 'Work' and question: IS job satisfaction more important than salary when choosing a job?'		2a				
2020-03-11 16:47:33	student005	student	8	I believe so, because if you had a high salary but a job that you don't really enjoy, it would be difficult for you to be happy	I believe so, because if you had a high salary but a job that you didn't really enjoy, it would be difficult for you to be happy						
2020-03-11 16:48:48	student005	student	9	it's important to do a work that we can enjoy because it will be our main occupation during the day	It's important to do the work that we can enjoy because it is our main occupation during the day						
2020-03-11 16:49:38	teacher001	teacher	10	OK thanks <STUDENT>...maybe another sentence would be good here ....to add support ...like a specific case (as in soemthing that wouldn't be enjoyable if you see what i mean	OK thanks <STUDENT>...maybe another sentence would be good here ....to add support ...like a specific case (as in soemthing that wouldn't be enjoyable if you see what i mean		2b	scaffolding,eliciting	task achievement		
2020-03-11 16:50:08	student005	student	11	that's the reason why after the hight school it would be better to make a councious (I know thespelling is wrong) decision	that's the reason why after high school it would be better to make a conscious (I know the spelling is wrong) decision	9.0					
2020-03-11 16:50:56	student005	student	12	you mean for example subject?	you mean for example a subject?	10.0					
2020-03-11 16:51:48	teacher001	teacher	13	OK thanks– so good = ‘high salary’ and ‘main occupation’ = good idea (maybe e.g. it occupies the majority of our time’ = more normal here) ...hold on...	OK thanks– so good = ‘high salary’ and ‘main occupation’ = good idea (maybe e.g. it occupies the majority of our time’ = more normal here) ...hold on...	11.0		scaffolding	lexical resource		
2020-03-11 16:52:32	student005	student	14	i see	I see						
2020-03-11 16:52:41	teacher001	teacher	15	well an ecample of a job with the features you mention - high salary but (perhaps not enjoyable...	well an ecample of a job with the features you mention - high salary but (perhaps not enjoyable...	12.0		eliciting	task achievement		
2020-03-11 16:52:55	student005	student	16	ah ok	ah ok						
2020-03-11 16:53:11	teacher001	teacher	17	because it gives you a chance to use more detailed language you see	because it gives you a chance to use more detailed language you see						
2020-03-11 16:53:16	student005	student	18	for example a business man	for example a business man						
2020-03-11 16:53:25	student005	student	19	had a lot of responsabilities	has a lot of responsibilities						
2020-03-11 16:53:37	student005	student	20	but it's depend from the people	but it depends on people						
2020-03-11 16:53:46	student005	student	21	depends	depends						
2020-03-11 16:55:06	teacher001	teacher	22	And it's not enjoyable as a result?	And it's not enjoyable as a result?			eliciting	task achievement		
2020-03-11 16:55:22	teacher001	teacher	23	because it's...?	because it's...?			eliciting	task achievement		
2020-03-11 16:56:22	teacher001	teacher	24	stressful for example?	stressful for example?			eliciting	task achievement		
2020-03-11 16:56:39	student005	student	25	for some people being a doctor can be not enjoyable because life of young people and adults depend from him	For some people being a doctor can be not enjoyable because the lives of young people and adults depend on him						
2020-03-11 16:56:51	student005	student	26	lifes	lives			repair	grammatical resource		
2020-03-11 16:57:38	teacher001	teacher	27	OK thanks some specific examples often good idea - hold on a sec	OK thanks some specific examples often good idea - hold on a sec						
2020-03-11 16:58:41	teacher001	teacher	28	<STUDENT>, look at following and make a change if you can: You said: I believe so, because if you had a high salary but a job that you don't really enjoy...’ Are the two verb tenses OK here?  By the way: spelling = conscious and responsibility  Depend ‘from’? Lives = good for plural	<STUDENT>, look at following and make a change if you can: You said: I believe so, because if you had a high salary but a job that you don't really enjoy...’ Are the two verb tenses OK here?  By the way: spelling = conscious and responsibility  Depend ‘from’? Lives = good for plural		3.0	scaffolding,eliciting	grammatical resource,lexical resource		
2020-03-11 17:00:22	student005	student	29	the plural of life is lives??	the plural of life is lives??		3a	enquiry	lexical resource		
2020-03-11 17:00:32	teacher001	teacher	30	yes!	yes!						
2020-03-11 17:00:48	student005	student	31	English people=creazy	English people=crazy						
2020-03-11 17:00:55	student005	student	32	ahahah	ahahah						
2020-03-11 17:01:23	teacher001	teacher	33	:)	:)						
2020-03-11 17:01:37	student005	student	34	I'm joking	I'm joking						
2020-03-11 17:02:09	teacher001	teacher	35	well you might be right!	well you might be right!						
2020-03-11 17:03:28	student005	student	36	we don't know	we don't know						
2020-03-11 17:03:55	student005	student	37	ah but are you waitlist ting for me?	ah but are you waiting for me?		3b				
2020-03-11 17:04:02	student005	student	38	waiting	waiting						
2020-03-11 17:04:25	teacher001	teacher	39	er yes sorry ...for the verb tense question...and depend 'from'	er yes sorry ...for the verb tense question...and depend 'from'			eliciting	grammatical resource,lexical resource		
2020-03-11 17:04:28	teacher001	teacher	40	?	?						
2020-03-11 17:04:34	student005	student	41	sorry	sorry						
2020-03-11 17:04:43	student005	student	42	depend by	depend on						
2020-03-11 17:04:43	teacher001	teacher	43	no worrries!	no worrries!	41.0					
2020-03-11 17:04:52	teacher001	teacher	44	on on on on on on on on !!!	on on on on on on on on !!!	42.0					
2020-03-11 17:05:02	student005	student	45	ahahahha	ahahahha						
2020-03-11 17:05:05	teacher001	teacher	46	sorry unnecessary	sorry unnecessary						
2020-03-11 17:05:17	student005	student	47	I'm really bad with preposition	I'm really bad with preposition						
