timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-06-08 11:00:50	student014	student	1	Hi!	Hi!		1.0	opening			
2021-06-08 11:00:54	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2021-06-08 11:01:08	teacher008	teacher	3	Everything alright with the chatroom for you?	Everything alright with the chatroom for you?		2.0	topic opening			
2021-06-08 11:01:33	student014	student	4	I tried to use it a few seconds ago and I couldn't change my name, but now it is working, thanks.	I tried to use it a few seconds ago and I couldn't change my name, but now it is working, thanks.						
2021-06-08 11:01:36	student014	student	5	How are you?	How are you?		3.0	topic opening			
2021-06-08 11:01:44	teacher008	teacher	6	Oh good!	Oh good!	4.0					
2021-06-08 11:02:10	teacher008	teacher	7	Fine, thank you! It's summer here at last, we've had a week of non-stop sunshine!	Fine, thank you! It's summer here at last, we've had a week of non-stop sunshine!	5.0					
2021-06-08 11:02:15	teacher008	teacher	8	How are you?	How are you?		3a	topic development			
2021-06-08 11:02:53	student014	student	9	I'm fine thank you! It looks like summer has arrived here too!	I'm fine thank you! It looks like summer has arrived here too!						
2021-06-08 11:03:10	student014	student	10	Even though we still had a couple of storms...	Even though we still had a couple of storms...						
2021-06-08 11:03:37	student014	student	11	with hail and everything	with hail and everything						
2021-06-08 11:03:45	teacher008	teacher	12	Have you guys been mostly unlocked now?	Have you guys been mostly unlocked now?		3b	topic development			
2021-06-08 11:04:00	teacher008	teacher	13	Hail? Sounds extreme!	Hail? Sounds extreme!	11.0					
2021-06-08 11:04:25	student014	student	14	In my experience it is fairly common in summer storms...	In my experience it is fairly common in summer storms...						
2021-06-08 11:04:53	teacher008	teacher	15	I hope it doesn't materialize here, it would hurt my plants!	I hope it doesn't materialize here, it would hurt my plants!						
2021-06-08 11:05:00	student014	student	16	anyway we have been somewhat unlocked, but there are still many restrictions...and, since I am still waiting for my jab, I have to do a covid test in order to do many things	anyway we have been somewhat unlocked, but there are still many restrictions...and, since I am still waiting for my jab, I have to do a covid test in order to do many things	12.0					
2021-06-08 11:05:22	teacher008	teacher	17	When do you think it might be your turn for the jab?	When do you think it might be your turn for the jab?						
2021-06-08 11:05:42	student014	student	18	Haha...indeed, hail is a big problems for plants...I have an appointment for the end of the month!	Haha...indeed, hail is a big problems for plants...I have an appointment for the end of the month!	15, 17					
2021-06-08 11:06:13	student014	student	19	But here they didn't go stricly following age order, so I know people who are younger than me and already had their first short...anyhow, end of the month is better than never ;)	But here they didn't go stricly following age order, so I know people who are younger than me and already had their first shot...anyhow, end of the month is better than never ;)		3b (continued)				
2021-06-08 11:06:15	teacher008	teacher	20	I see, it's a wait but at least there's some certainty now, isn't it?	I see, it's a wait but at least there's some certainty now, isn't it?						
2021-06-08 11:06:32	teacher008	teacher	21	Yes, exactly!	Yes, exactly!	19.0					
2021-06-08 11:07:19	teacher008	teacher	22	We're having a bit of a problem that you mentioned before, younger people seem reluctant to get vaccinated...	We're having a bit of a problem that you mentioned before, younger people seem reluctant to get vaccinated...		3c	topic development			
2021-06-08 11:07:23	student014	student	23	Yes, indeed...at least now I know when I'm getting it...moreover cases are going down nation-wide so it's becoming less of a worry	Yes, indeed...at least now I know when I'm getting it...moreover cases are going down nationwide so it's becoming less of a worry	20.0					
2021-06-08 11:08:04	teacher008	teacher	24	Good! Ours are up again, especially among unvaccinated people...	Good! Ours are up again, especially among unvaccinated people...						
2021-06-08 11:08:15	student014	student	25	Unfortunately the communication from media and politicians played a lot on the fear from vaccine, because it was an easy way to get readers and attention...	Unfortunately the communication from media and politicians played a lot on the fear of the vaccine, because it was an easy way to get readers and attention...	22.0					
2021-06-08 11:08:28	student014	student	26	I am sure this situation fueled the distrust towards vaccines...	I am sure this situation fueled the distrust towards vaccines...						
2021-06-08 11:08:43	student014	student	27	I've heard...and, as far as I know, you are also dealing with a new variant...	I've heard...and, as far as I know, you are also dealing with a new variant...	24.0					
2021-06-08 11:09:53	teacher008	teacher	28	Yes, I absolutely agree with you. Plus some tinfoil hat theories (do you know this expression?)	Yes, I absolutely agree with you. Plus some tinfoil hat theories (do you know this expression?)	26.0	3d	eliciting	lexical resource,meaning		
2021-06-08 11:10:01	teacher008	teacher	29	Yes, the Delta variant...	Yes, the Delta variant...	27.0					
