timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-12-08 13:31:27	student009	student	1	hi	hi		1.0	opening			
2020-12-08 13:31:36	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2020-12-08 13:31:45	teacher008	teacher	3	Your username looks mysterious today!	Your username looks mysterious today!		2.0	topic opening			
2020-12-08 13:31:50	student009	student	4	yes	yes						
2020-12-08 13:32:07	student009	student	5	if you turn ypur head	if you turn your head						
2020-12-08 13:32:13	student009	student	6	upside down	upside down						
2020-12-08 13:32:31	student009	student	7	ypu will be able to read my nickname	you will be able to read my nickname						
2020-12-08 13:32:54	teacher008	teacher	8	Hmmm, I've turned my laptop upside down, but it hasn't helped	Hmmm, I've turned my laptop upside down, but it hasn't helped						
2020-12-08 13:33:12	teacher008	teacher	9	Oh, got it! It says	Oh, got it! It says						
2020-12-08 13:33:16	teacher008	teacher	10	I love you!	I love you!						
2020-12-08 13:33:19	student009	student	11	yes	yes						
2020-12-08 13:33:20	teacher008	teacher	12	That's clever))	That's clever))						
2020-12-08 13:33:25	student009	student	13	hehe	hehe						
2020-12-08 13:33:39	teacher008	teacher	14	How are you?	How are you?		3.0	topic opening			
2020-12-08 13:33:44	student009	student	15	fine	fine						
2020-12-08 13:33:50	student009	student	16	and you ?	and you ?						
2020-12-08 13:34:00	teacher008	teacher	17	All good, thank you!	All good, thank you!						
2020-12-08 13:34:20	teacher008	teacher	18	It was snowing last Friday! It was wonderful and unexpected	It was snowing last Friday! It was wonderful and unexpected		3a	topic development			
2020-12-08 13:34:47	student009	student	19	nice	nice						
2020-12-08 13:34:53	student009	student	20	congratulations	congratulations						
2020-12-08 13:35:00	teacher008	teacher	21	Thank you!	Thank you!						
2020-12-08 13:35:06	teacher008	teacher	22	What's the weather like in Kyiv?	What's the weather like in Kyiv?		3b	topic development			
2020-12-08 13:35:52	student009	student	23	a bit snow today	a bit of snow today						
2020-12-08 13:36:02	student009	student	24	and very cold	and very cold						
2020-12-08 13:36:08	teacher008	teacher	25	ok, can you make a full sentence, please?	ok, can you make a full sentence, please?			eliciting	discourse management		
2020-12-08 13:37:05	student009	student	26	it was a bit snowy and really cold today	it was a bit snowy and really cold today						
2020-12-08 13:37:57	teacher008	teacher	27	Ok, that's better, thank you :)	Ok, that's better, thank you :)						
2020-12-08 13:38:23	teacher008	teacher	28	If it's 'today' though, it's not Past Simple, is it? Could you try Present Perfect instead?	If it's 'today' though, it's not Past Simple, is it? Could you try Present Perfect instead?		3c	eliciting,repair	grammatical resource		
2020-12-08 13:39:12	student009	student	29	but it is not snowing anymore	but it is not snowing anymore						
2020-12-08 13:39:52	teacher008	teacher	30	I see, yes. But it's still today. Even if the action finished, the time hasn't	I see, yes. But it's still today. Even if the action finished, the time hasn't			scaffolding	grammatical resource		
2020-12-08 13:40:07	teacher008	teacher	31	You can say 'It was snowing this morning' because it's not morning anymore	You can say 'It was snowing this morning' because it's not morning anymore			scaffolding	grammatical resource		
2020-12-08 13:40:18	teacher008	teacher	32	but 'It __ ___ snowing today'	but 'It __ ___ snowing today'			eliciting	grammatical resource		
2020-12-08 13:40:33	teacher008	teacher	33	because today is still on	because today is still on			scaffolding	grammatical resource		
2020-12-08 13:40:40	student009	student	34	It was snowing in the morning and it has been cold	It was snowing in the morning and it has been cold						
2020-12-08 13:40:52	teacher008	teacher	35	Ok, that's good :)	Ok, that's good :)						
2020-12-08 13:41:09	teacher008	teacher	36	It's ok to say 'It has been snowing today!'	It's ok to say 'It has been snowing today!'			scaffolding	grammatical resource		
2020-12-08 13:42:06	teacher008	teacher	38	One second, I'll find an exercise for this	One second, I'll find an exercise for this						
2020-12-08 13:42:30	teacher008	teacher	39	But a lot of the time, we look not at the action, whether it's finished or not, but at the time word	But a lot of the time, we look not at the action, whether it's finished or not, but at the time word			scaffolding	grammatical resource		
2020-12-08 13:42:39	teacher008	teacher	40	to decide which tense to use	to decide which tense to use			scaffolding	grammatical resource		
2020-12-08 13:43:44	teacher008	teacher	41	For example, 'My friend hasn't come to school today'	For example, 'My friend hasn't come to school today'			scaffolding	grammatical resource		
2020-12-08 13:44:19	teacher008	teacher	42	You could argue that the action is in the past. It's already happened. But the time is still today	You could argue that the action is in the past. It's already happened. But the time is still today			scaffolding	grammatical resource		
2020-12-08 13:44:25	teacher008	teacher	43	and we're using a present tense	and we're using a present tense			scaffolding	grammatical resource		
2020-12-08 13:44:31	teacher008	teacher	44	Does it make sense to you?	Does it make sense to you?						
2020-12-08 13:45:12	student009	student	45	i think yed	I think yes						
2020-12-08 13:45:48	teacher008	teacher	46	I'll find an exercise for you in a minute, I had it somewhere	I'll find an exercise for you in a minute, I had it somewhere						
2020-12-08 13:45:59	teacher008	teacher	47	How did the party go on Friday?	How did the party go on Friday?		3d	topic development			
2020-12-08 13:46:25	student009	student	48	it was okay	it was okay						
2020-12-08 13:46:47	student009	student	49	there were some nice food and we played mafia	there was some nice food and we played mafia						
2020-12-08 13:47:39	teacher008	teacher	50	Ooh, mafia, I remember that!	Ooh, mafia, I remember that!						
2020-12-08 13:48:07	teacher008	teacher	51	Are you planning to have a party for your birthday?	Are you planning to have a party for your birthday?		3e	topic development			
2020-12-08 13:49:06	student009	student	52	yes	yes						
2020-12-08 13:49:50	teacher008	teacher	53	What would you like your party to be like?	What would you like your party to be like?						
2020-12-08 13:50:48	student009	student	54	I didn't really think abput it	I haven't really thought about it						
2020-12-08 13:51:00	student009	student	55	I will think about it in January	I will think about it in January						
2020-12-08 13:51:07	teacher008	teacher	56	You haven't thought about it?	You haven't thought about it?	54.0		repair	grammatical resource		
2020-12-08 13:51:10	teacher008	teacher	57	Sure :)	Sure :)	55.0					
2020-12-08 13:52:11	teacher008	teacher	58	See, this is a Present Perfect situation. You're telling me now about it, the result is important now	See, this is a Present Perfect situation. You're telling me now about it, the result is important now	56.0		scaffolding	grammatical resource		
2020-12-08 13:52:20	teacher008	teacher	59	so 'you haven't thought about it'	so 'you haven't thought about it'			scaffolding	grammatical resource		
2020-12-08 13:54:22	teacher008	teacher	60	Ok, I'm going to give you a few sentences. Can you look at the time adverbial, please (the phrase that states the time) and let me know if it's a finished past time or a an unfinished time that is still continuing	Ok, I'm going to give you a few sentences. Can you look at the time adverbial, please (the phrase that states the time) and let me know if it's a finished past time or a an unfinished time that is still continuing		4.0	exercise	grammatical resource	website	
2020-12-08 13:54:38	teacher008	teacher	61	My grandparents moved to the United States IN 1968.	My grandparents moved to the United States IN 1968.						
2020-12-08 13:54:47	teacher008	teacher	62	finished past or not finished?	finished past or not finished?						
2020-12-08 13:55:19	student009	student	63	finished	finished						
2020-12-08 13:55:29	teacher008	teacher	64	yes, correct! 1968 is long over	yes, correct! 1968 is long over						
2020-12-08 13:55:34	teacher008	teacher	65	next one	next one		4a				
2020-12-08 13:55:38	teacher008	teacher	66	They're still in the US, so they've lived there FOR MORE THAN 50 YEARS.	They're still in the US, so they've lived there FOR MORE THAN 50 YEARS.						
2020-12-08 13:56:57	student009	student	67	not finished	not finished						
2020-12-08 13:57:15	teacher008	teacher	68	correct!	correct!						
2020-12-08 13:57:17	teacher008	teacher	69	My grandparents came to visit us LAST WEEK	My grandparents came to visit us LAST WEEK		4b				
2020-12-08 13:58:51	student009	student	70	finished	finished						
2020-12-08 13:59:04	teacher008	teacher	71	They've visited us every summer SINCE I WAS BORN.	They've visited us every summer SINCE I WAS BORN.		4c				
2020-12-08 13:59:24	student009	student	72	not finished	not finished						
2020-12-08 13:59:38	teacher008	teacher	73	Sorry, Greg hasn't come to work TODAY. Can I take a message?	Sorry, Greg hasn't come to work TODAY. Can I take a message?		4d				
2020-12-08 13:59:49	student009	student	74	not finished	not finished						
2020-12-08 13:59:57	teacher008	teacher	75	Sorry, Greg went out FIVE MINUTES AGO. Can I take a message?	Sorry, Greg went out FIVE MINUTES AGO. Can I take a message?		4e				
2020-12-08 14:00:04	student009	student	76	finished	finished						
2020-12-08 14:00:12	teacher008	teacher	77	I've received 25 emails THIS MORNING, most of them spam!	I've received 25 emails THIS MORNING, most of them spam!		4f				
2020-12-08 14:00:21	student009	student	78	finished	finished						
2020-12-08 14:00:38	teacher008	teacher	79	uh-uh!	uh-uh!						
