timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-01 11:30:10	teacher001	teacher	1	Hi <STUDENT>, getting on OK?	Hi <STUDENT>, getting on OK?		1.0	opening			
2020-04-01 11:30:55	student004	student	2	Hy <TEACHER>! yes, it seems I'm getting used to it... How about you?	Hy <TEACHER>! yes, it seems I'm getting used to it... How about you?						
2020-04-01 11:31:43	teacher001	teacher	3	Yes I'm OK too thanks. I'm a bit of an introvert/self-contained kind of person to be honest so actually I'm fine!	Yes I'm OK too thanks. I'm a bit of an introvert/self-contained kind of person to be honest so actually I'm fine!						
2020-04-01 11:32:06	student004	student	4	Good news :)	Good news :)						
2020-04-01 11:32:59	teacher001	teacher	5	yes although I normally do a lot of exercise and that's tricky (i;ve hurt my leg so I can;t do my normal 50 miles a week - can't blame coronavirus for that though...)	yes although I normally do a lot of exercise and that's tricky (i;ve hurt my leg so I can;t do my normal 50 miles a week - can't blame coronavirus for that though...)		1a	topic development			
2020-04-01 11:33:33	teacher001	teacher	6	I'm going mad and just trying not to eat too much...	I'm going mad and just trying not to eat too much...						
2020-04-01 11:33:50	teacher001	teacher	7	cos normally I eat like 3,000 calories a day or whatever you know	cos normally I eat like 3,000 calories a day or whatever you know						
2020-04-01 11:34:05	student004	student	8	Ohh sorry to hear that... is it serious? your injury	Ohh sorry to hear that... is it serious? your injury	5.0					
2020-04-01 11:34:41	student004	student	9	Yes, now we all have to eat less, I'm trying... not easy having food so available all the time	Yes, now we all have to eat less, I'm trying... not easy having food so available all the time	7.0					
2020-04-01 11:35:37	teacher001	teacher	10	Oh well I don't think so - I;ve had a couple of knee operations before so I;m kind of used to it psychologically - I'll never be an olympic athlete but i'm too competitive! Yes the food the food always there.....aahhh	Oh well I don't think so - I;ve had a couple of knee operations before so I;m kind of used to it psychologically - I'll never be an olympic athlete but i'm too competitive! Yes the food the food always there.....aahhh	8.0					
2020-04-01 11:36:21	student004	student	11	Well, I hope you get better very soon	Well, I hope you get better very soon						
2020-04-01 11:36:38	student004	student	12	Could you go out for a run in the UK at the moment??	Could you go out for a run in the UK at the moment??		2.0	topic opening			
2020-04-01 11:37:18	teacher001	teacher	13	Actually I went to the supermarket for the first time yesterday since the start of the new restrictions and it was a surreal experience  - yes you  are allowed to exercise still (limited time intheory and maintaining a distance!	Actually I went to the supermarket for the first time yesterday since the start of the new restrictions and it was a surreal experience  - yes you  are allowed to exercise still (limited time intheory and maintaining a distance!						
2020-04-01 11:37:42	teacher001	teacher	14	It's actually busier than normal where I live because I live in the countryside	It's actually busier than normal where I live because I live in the countryside						
2020-04-01 11:38:00	teacher001	teacher	15	Normally it;s basically dead but lots of walkers at the moment (how i hate them)	Normally it;s basically dead but lots of walkers at the moment (how i hate them)						
2020-04-01 11:38:31	student004	student	16	I see, here it was the same at the beginning... Supermarkets full of people, perfect situation to spread the virus... Now it's better	I see, here it was the same at the beginning... Supermarkets full of people, perfect situation to spread the virus... Now it's better	14.0					
2020-04-01 11:38:47	student004	student	17	haha you hate them??	haha you hate them??	15.0					
2020-04-01 11:39:28	student004	student	18	I hate dog's owners... they are allowed to go out 3 times a day :(	I hate dog owners... they are allowed to go out 3 times a day :(		2a	topic development			
2020-04-01 11:39:35	teacher001	teacher	19	Right...well they've got a limiit on the number of people in a shop at any one time you know and everyone does their best to avoid each other (and queues outside at a distance - it's kind of funny...and not of course...)	Right...well they've got a limiit on the number of people in a shop at any one time you know and everyone does their best to avoid each other (and queues outside at a distance - it's kind of funny...and not of course...)	16.0					
2020-04-01 11:39:56	teacher001	teacher	20	3 times a day - yes I see that does seem unfair	3 times a day - yes I see that does seem unfair	18.0					
2020-04-01 11:40:32	teacher001	teacher	21	Well 'hate' is a bit strong but basically I like it being empty and quiet you know? So i;m just being grumpy / anti-social!	Well 'hate' is a bit strong but basically I like it being empty and quiet you know? So i;m just being grumpy / anti-social!	17.0					
2020-04-01 11:41:02	student004	student	22	Yes, I understand!!	Yes, I understand!!						
2020-04-01 11:41:23	teacher001	teacher	23	And it's because sometimes they trespass on the land where I live which is annoying	And it's because sometimes they trespass on the land where I live which is annoying		2b	topic development			
2020-04-01 11:42:02	student004	student	24	trespass?? Do they get into your place?? Not sure about the meaning...	trespass?? Do they get into your place?? Not sure about the meaning...		2c	enquiry	lexical resource,meaning		
2020-04-01 11:42:43	student004	student	25	Yes, I just checked	Yes, I just checked						
2020-04-01 11:42:51	teacher001	teacher	26	sorry yes - trespass usually refers to land rather than buildings and it just means go on private land without permission	sorry yes - trespass usually refers to land rather than buildings and it just means go on private land without permission			scaffolding	lexical resource		
2020-04-01 11:42:58	teacher001	teacher	27	right!	right!						
2020-04-01 11:43:09	teacher001	teacher	28	Common sign = No Trespassing	Common sign = No Trespassing			scaffolding	lexical resource		
2020-04-01 11:43:23	teacher001	teacher	29	or: 'Trespassers will be prosecuted'	or: 'Trespassers will be prosecuted'			scaffolding	lexical resource		
2020-04-01 11:43:25	student004	student	30	Not very nice of the new countryside walkers...	Not very nice of the new countryside walkers...	23.0					
2020-04-01 11:44:06	teacher001	teacher	31	No! The thing is it's not my land but the landowner kind of wants me to do my bit in terms of telling people ....	No! The thing is it's not my land but the landowner kind of wants me to do my bit in terms of telling people ....						
2020-04-01 11:44:32	teacher001	teacher	32	So i feel obliged to tell them if i see them ...but sometimes they get a bit funny	So i feel obliged to tell them if i see them ...but sometimes they get a bit funny						
2020-04-01 11:44:50	student004	student	33	These days you become a police officer around your land	These days you become a police officer around your land						
2020-04-01 11:45:25	teacher001	teacher	34	yes...I have to stay calm....otherwise you go mad	yes...I have to stay calm....otherwise you go mad						
2020-04-01 11:45:37	student004	student	35	haha	haha						
2020-04-01 11:46:04	student004	student	36	It's much easier to go mad with all the restrictions...	It's much easier to go mad with all the restrictions...						
2020-04-01 11:46:12	teacher001	teacher	37	yes.... was thinking about where you are <STUDENT> and food....	yes.... was thinking about where you are <STUDENT> and food....		3.0	topic opening			
2020-04-01 11:46:20	teacher001	teacher	38	Do you have to import a lot of stuff normally?	Do you have to import a lot of stuff normally?						
2020-04-01 11:47:13	student004	student	39	I guess so, but I'm not sure to be honest... I know we produce a lot of things on the islands but I guess we do	I guess so, but I'm not sure to be honest... I know we produce a lot of things on the islands but I guess we do						
2020-04-01 11:47:48	teacher001	teacher	40	right - but no problems with food supply at the moment?	right - but no problems with food supply at the moment?						
