timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-07 11:32:07	teacher001	teacher	1	Afternoon <STUDENT>....	Afternoon <STUDENT>....		1.0	opening			
2020-04-07 11:32:29	student004	student	2	Hello <TEACHER>	Hello <TEACHER>						
2020-04-07 11:32:49	teacher001	teacher	3	How's it going? Still stuck indoors I guess?	How's it going? Still stuck indoors I guess?		2.0	topic opening			
2020-04-07 11:33:09	student004	student	4	I'm well, yes still at home	I'm well, yes, still at home						
2020-04-07 11:33:43	student004	student	5	How are you?	How are you?						
2020-04-07 11:34:28	teacher001	teacher	6	Yeah me too - well not great really ...ironically I would be indoors anyway cos of my dodgy leg...but today I am going a bit potty to be honest .....can't wait to get better!	Yeah me too - well not great really ...ironically I would be indoors anyway cos of my dodgy leg...but today I am going a bit potty to be honest .....can't wait to get better!						
2020-04-07 11:34:52	student004	student	7	ohh sorry to hear that	ohh sorry to hear that						
2020-04-07 11:35:15	student004	student	8	what does potty mean??	what does potty mean??		2a	enquiry	lexical resource,meaning		
2020-04-07 11:35:41	teacher001	teacher	9	It means....doolally!	It means....doolally!			scaffolding	lexical resource		
2020-04-07 11:35:49	teacher001	teacher	10	bonkers?	bonkers?			scaffolding	lexical resource		
2020-04-07 11:36:01	teacher001	teacher	11	mad!	mad!			scaffolding	lexical resource		
2020-04-07 11:36:12	student004	student	12	Ha mad, I know mad!!	Ha mad, I know mad!!						
2020-04-07 11:36:30	teacher001	teacher	13	Lots of synonyms! The same in Spanish I guess!	Lots of synonyms! The same in Spanish I guess!						
2020-04-07 11:36:46	teacher001	teacher	14	I think potty and doolally are British only by the way	I think potty and doolally are British only by the way			scaffolding	lexical resource,world knowledge		
2020-04-07 11:37:03	teacher001	teacher	15	As in not used in the US I think	As in not used in the US I think			scaffolding	lexical resource,world knowledge		
2020-04-07 11:37:34	student004	student	16	Yes, a lot of synonyms in Spanish too for mad	Yes, a lot of synonyms in Spanish too for mad	13.0					
2020-04-07 11:38:20	teacher001	teacher	17	Just to be clear - you can probably guess but they are kind of light-hearted/humorous words - not like psycho etc which often implies a real problem/violence etc	Just to be clear - you can probably guess but they are kind of light-hearted/humorous words - not like psycho etc which often implies a real problem/violence etc		2b	scaffolding	lexical resource,register		
2020-04-07 11:38:56	teacher001	teacher	18	Although 'psycho' = noun for a person of course	Although 'psycho' = noun for a person of course			scaffolding	lexical resource,meaning		
