timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-07-29 06:28:29	teacher008	teacher	1	Morning <STUDENT>!	Morning <STUDENT>!		1.0	opening			
2020-07-29 06:28:51	student010	student	2	Good morning <TEACHER>!	Good morning <TEACHER>!						
2020-07-29 06:29:11	teacher008	teacher	3	How are you today?	How are you today?		2.0	topic opening			
2020-07-29 06:29:24	student010	student	4	I'm fine	I'm fine						
2020-07-29 06:29:48	teacher008	teacher	5	Good to hear. What's the weather like?	Good to hear. What's the weather like?		2a	topic development			
2020-07-29 06:30:04	teacher008	teacher	8	Sorry, something went wrong witht the program for a second	Sorry, something went wrong witht the program for a second		2b	disruption			
2020-07-29 06:30:17	student010	student	9	It's sunny and very hot	It's sunny and very hot						
2020-07-29 06:30:55	student010	student	10	Guess what!	Guess what!		3.0	topic opening			
2020-07-29 06:30:59	teacher008	teacher	11	Ooh, good! It's going to be hot here on Friday. In the UK, spells of hot weather are called heatwaves. They don't usually last!	Ooh, good! It's going to be hot here on Friday. In the UK, spells of hot weather are called heatwaves. They don't usually last!	9.0		presentation	lexical resource		
2020-07-29 06:31:01	teacher008	teacher	12	What?	What?	10.0					
2020-07-29 06:31:32	student010	student	13	I'll have new friend	I'll have a new friend						
2020-07-29 06:31:48	teacher008	teacher	14	Oh yes? Did you meet someone?	Oh yes? Did you meet someone?						
2020-07-29 06:32:18	student010	student	15	No, it's lizard!	No, it's a lizard!						
2020-07-29 06:32:32	teacher008	teacher	16	What? Really?? What kind of lizard?	What? Really?? What kind of lizard?		3a	topic development			
2020-07-29 06:32:38	teacher008	teacher	17	It's __ lizard	It's __ lizard	15.0	3b	eliciting,repair	grammatical resource		
2020-07-29 06:32:44	student010	student	18	A	A						
2020-07-29 06:32:49	teacher008	teacher	19	aha	aha						
2020-07-29 06:33:03	student010	student	20	It's Agava	It's an Agava	16.0					
2020-07-29 06:33:04	teacher008	teacher	21	an iguana?	an iguana?						
2020-07-29 06:33:33	student010	student	22	No	No						
2020-07-29 06:33:57	teacher008	teacher	23	Maybe 'agama'? I just googled and I kind find any 'agavas' but google suggested 'agama'	Maybe 'agama'? I just googled and I kind find any 'agavas' but google suggested 'agama'			repair	lexical resource		
2020-07-29 06:34:18	student010	student	24	Oh ok	Oh ok						
2020-07-29 06:34:37	student010	student	25	Probably it's beard agama	It's probably a bearded agama						
2020-07-29 06:34:52	teacher008	teacher	26	Oh, a bearded lizard! Cool!	Oh, a bearded lizard! Cool!			repair	lexical resource		
2020-07-29 06:35:04	student010	student	27	Aha	Aha						
2020-07-29 06:35:10	teacher008	teacher	28	Have you always wanted a reptile as a pet?	Have you always wanted a reptile as a pet?		3c	topic development			
2020-07-29 06:35:49	student010	student	29	It's my cousin's pet not mine:(	It's my cousin's pet not mine:(						
2020-07-29 06:36:06	teacher008	teacher	30	Oh I see :(	Oh I see :(						
2020-07-29 06:36:24	teacher008	teacher	31	But you made friends with it?	But you made friends with it?						
2020-07-29 06:36:37	student010	student	32	But I'll have it for 1  week	But I'll have it for 1  week						
2020-07-29 06:36:56	teacher008	teacher	33	Ah, you'll be looking after it?	Ah, you'll be looking after it?						
2020-07-29 06:37:03	student010	student	34	I've saw it already	I've seen it already						
2020-07-29 06:37:12	teacher008	teacher	35	I've ___ it already	I've ___ it already		3d	eliciting,repair	grammatical resource		
2020-07-29 06:37:12	student010	student	36	Yes sure	Yes sure	33.0					
2020-07-29 06:37:23	student010	student	37	Seen	Seen	35.0					
2020-07-29 06:37:30	teacher008	teacher	38	Correct!	Correct!						
2020-07-29 06:37:35	teacher008	teacher	39	I see now, yes	I see now, yes						
2020-07-29 06:38:01	teacher008	teacher	40	What do lizards need in terms of looking after? I've never taken care of a reptile	What do lizards need in terms of looking after? I've never taken care of a reptile		3e	topic opening			
2020-07-29 06:38:24	student010	student	41	So I have cat <CAT'S NAME>, dog <DOG'S NAME> and lizard <LIZARD'S NAME>	So I have cat <CAT'S NAME>, dog <DOG'S NAME> and lizard <LIZARD'S NAME>		3f	topic development			
2020-07-29 06:39:05	teacher008	teacher	42	Lucky you! Is it male or female?	Lucky you! Is it male or female?		3g	topic development			
2020-07-29 06:39:14	student010	student	43	It's similar to look after cat	It's similar to looking after a cat	40.0					
2020-07-29 06:39:29	teacher008	teacher	44	Oh really?	Oh really?						
2020-07-29 06:40:24	student010	student	45	If you want to know is it male or female you'll need to take DNA	If you want to know whether it is male or female, you need to do a DNA test	42.0					
2020-07-29 06:40:44	student010	student	46	It's very expansive	It's very expensive						
2020-07-29 06:41:19	teacher008	teacher	47	Oh wow! Is that why it's called <LIZARD'S NAME>, because it could be both a boy's and a girl's name?	Oh wow! Is that why it's called <LIZARD'S NAME>, because it could be both a boy's and a girl's name?						
2020-07-29 06:41:32	student010	student	48	Yes	Yes						
2020-07-29 06:41:40	teacher008	teacher	49	Makes sense	Makes sense						
2020-07-29 06:41:56	teacher008	teacher	50	So you'll just have to give it some food?	So you'll just have to give it some food?	44.0					
2020-07-29 06:42:15	student010	student	51	Some bugs	Some bugs						
2020-07-29 06:42:21	teacher008	teacher	52	Yuck!	Yuck!						
2020-07-29 06:42:56	student010	student	53	Give some water	Give it some water						
2020-07-29 06:43:16	teacher008	teacher	54	I'm not really disgusted by bugs, I live in the country and garden a lot :)	I'm not really disgusted by bugs, I live in the country and garden a lot :)	52.0	3h	topic development			
