timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2020-04-01 10:17:14	teacher001	teacher	1	Hi <STUDENT> - can I just ask you ...did you log out of the site at the beginning of our break (more than 10 minutes ago)?	Hi <STUDENT> - can I just ask you ...did you log out of the site at the beginning of our break (more than 10 minutes ago)?		1.0	topic opening			
2020-04-01 10:19:03	student007	student	2	yes..	yes..						
2020-04-01 10:19:38	teacher001	teacher	3	OK no problem - I think they are trying to fix the site so that the previous lesson disappears....	OK no problem - I think they are trying to fix the site so that the previous lesson disappears....						
2020-04-01 10:19:56	student007	student	4	my internet lost, so I need to reconnection	my internet was lost, so I needed to reconnect						
2020-04-01 10:19:57	teacher001	teacher	5	You’ve got 5 uses of the past simple which is basically very good (I mean you’ve remembered!) BUT one of them is not quite right – I mean the idea of the past simple is correct but you haven’t used it correctly….Which one?? Which verb I mean..so e.g. the first one ‘was’ is OK…) Here is your answer: I was very happy of the whole trip, even through we were not obey the plan that we wrote before. because we took the wrong train in the morning, we had to change the plan.	You’ve got 5 uses of the past simple which is basically very good (I mean you’ve remembered!) BUT one of them is not quite right – I mean the idea of the past simple is correct but you haven’t used it correctly….Which one?? Which verb I mean..so e.g. the first one ‘was’ is OK…) Here is your answer: I was very happy of the whole trip, even through we were not obey the plan that we wrote before. because we took the wrong train in the morning, we had to change the plan.		2.0	scaffolding,eliciting	grammatical resource	chat	
2020-04-01 10:20:16	teacher001	teacher	6	OK!	OK!	4.0					
2020-04-01 10:21:37	student007	student	7	no,,I can see the records of last class in this chat box( before we break .)	no, I can see the records of the last class in this chat box (before the break)	3.0					
2020-04-01 10:22:13	teacher001	teacher	8	Yes me too - that's OK don't worry about it - try my question on the your past tenses ok?	Yes me too - that's OK don't worry about it - try my question on the your past tenses ok?						
2020-04-01 10:24:44	student007	student	9	ok - I am very happy of the whole trip ( because the feeling is happen now ) - we were not obey the plan that we written before.	ok - I am very happy with the whole trip ( because the feeling is happening now ) - we did not follow the plan that we had written before.	5.0					
2020-04-01 10:25:52	student007	student	10	because the behaviour of write plan was happened before obey the plan, right?	because the action of writing the plan happened before not following the plan, right?						
