timestamp	user.id	role	turn.number	anonymised	edited	responding.to	sequence	seq.type	focus	resource	assessment
2021-04-16T10:42:22+00:00+00:00+00:00	teacher008	teacher	1	Hi!	Hi!		1.0	opening			
2021-04-16T10:42:34+00:00+00:00+00:00	teacher008	teacher	2	Hi <STUDENT>!	Hi <STUDENT>!						
2021-04-16T10:42:47+00:00+00:00+00:00	student011	student	3	Hi <TEACHER>! How are you!	Hi <TEACHER>! How are you?		2.0	topic opening			
2021-04-16T10:42:51+00:00+00:00+00:00	teacher008	teacher	4	I'm so sorry, I got stuck on the railway crossing!	I'm so sorry, I got stuck on the railway crossing!		1a				
2021-04-16T10:43:06+00:00+00:00+00:00	student011	student	5	No worries .	No worries .						
2021-04-16T10:43:14+00:00+00:00+00:00	teacher008	teacher	6	All good, thank you! I had a lovely morning in town, and my hair is about 10 cm shorter!	All good, thank you! I had a lovely morning in town, and my hair is about 10 cm shorter!	3.0					
2021-04-16T10:43:15+00:00+00:00+00:00	student011	student	7	How is your haircut?	How is your haircut?						
2021-04-16T10:43:52+00:00+00:00+00:00	teacher008	teacher	8	I love it, thank you! It's the first time I've been to shops since... hmmm... maybe January	I love it, thank you! It's the first time I've been to shops since... hmmm... maybe January						
2021-04-16T10:44:19+00:00+00:00+00:00	teacher008	teacher	9	I know I shouldn't rub it in though, because you're still in lockdown	I know I shouldn't rub it in though, because you're still in lockdown						
2021-04-16T10:44:58+00:00+00:00+00:00	student011	student	10	rub?	rub?		2a	enquiry	lexical resource		
2021-04-16T10:45:17+00:00+00:00+00:00	student011	student	11	Ok, so you did some shopping too?	Ok, so you did some shopping too?	8.0					
2021-04-16T10:45:41+00:00+00:00+00:00	teacher008	teacher	12	to rub something in = to show off the good things you have the person you're talking to hasn't	to rub something in = to show off the good things you have the person you're talking to hasn't	10.0		scaffolding	lexical resource		
2021-04-16T10:46:03+00:00+00:00+00:00	teacher008	teacher	13	For example, if you're not allowed to go to shops and I keep telling you about a lovely shopping trip I've just done	For example, if you're not allowed to go to shops and I keep telling you about a lovely shopping trip I've just done			scaffolding	lexical resource		
2021-04-16T10:47:13+00:00+00:00+00:00	student011	student	14	like to make jealous?	like to make someone jealous?			enquiry	lexical resource,meaning		
2021-04-16T10:47:14+00:00+00:00+00:00	teacher008	teacher	15	I went to the library and returned some books, and borrowed some new books, then I went to Superdrug .like Ukrainian Watsons, same company., and then to a Lithuanian shop where I found some salo .!. and zefir .!!!.	I went to the library and returned some books, and borrowed some new books, then I went to Superdrug .like Ukrainian Watsons, same company., and then to a Lithuanian shop where I found some salo .!. and zefir .!!!.	11.0					
2021-04-16T10:47:30+00:00+00:00+00:00	teacher008	teacher	16	Yes, that's right, not to make the person you're talking to jealous	Yes, that's right, not to make the person you're talking to jealous	14.0					
2021-04-16T10:47:41+00:00+00:00+00:00	student011	student	17	salo? wow .	salo? wow .	15.0					
2021-04-16T10:48:08+00:00+00:00+00:00	student011	student	18	Actually do you know this British snack like шкварки?	Actually do you know this British snack like шкварки?		2b	non-English,enquiry	code switching,lexical resource		
2021-04-16T10:48:16+00:00+00:00+00:00	teacher008	teacher	19	lardons?	lardons?						
